Entity: Thailand
Year: 2000 | Value: 4.45524704335014
Year: 2001 | Value: 3.44424900968372
Year: 2002 | Value: 6.14903605210036
Year: 2003 | Value: 7.18924330340971
Year: 2004 | Value: 6.28934214285795
Year: 2005 | Value: 4.18763842884337
Year: 2006 | Value: 4.96781089246107
Year: 2007 | Value: 5.43515169050809
Year: 2008 | Value: 1.72569884866334
Year: 2009 | Value: -0.690618232300579
Year: 2010 | Value: 7.51339053261624
Year: 2011 | Value: 0.840132083053334
Year: 2012 | Value: 7.24279620249642
Year: 2013 | Value: 2.68749556320556
Year: 2014 | Value: 0.984468863619426
Year: 2015 | Value: 3.13404724911635
Year: 2016 | Value: 3.43515771692182
Year: 2017 | Value: 4.1776810321001
Year: 2018 | Value: 4.22287028746071
Year: 2019 | Value: 2.11455779628278
Year: 2020 | Value: -6.05003846851622
Year: 2021 | Value: 1.55216608426647
Year: 2022 | Value: 2.58037874709827
