Entity: Egypt, Arab Rep.
Year: 2000 | Value: 6.37000382991766
Year: 2001 | Value: 3.53525197391507
Year: 2002 | Value: 2.39020402573726
Year: 2003 | Value: 3.19345473739745
Year: 2004 | Value: 4.0920716112534
Year: 2005 | Value: 4.47174447174434
Year: 2006 | Value: 6.84383819379117
Year: 2007 | Value: 7.08782742681038
Year: 2008 | Value: 7.15628356605819
Year: 2009 | Value: 4.67359979952391
Year: 2010 | Value: 5.1472348575531
Year: 2011 | Value: 1.7645719489982
Year: 2012 | Value: 2.22619979863525
Year: 2013 | Value: 2.18546605362143
Year: 2014 | Value: 2.91591187985748
Year: 2015 | Value: 4.37201907790141
Year: 2016 | Value: 4.34664345555447
Year: 2017 | Value: 4.18122099994778
Year: 2018 | Value: 5.3311086189448
Year: 2019 | Value: 5.55209307156956
Year: 2020 | Value: 3.55016483786838
Year: 2021 | Value: 3.29064601202211
Year: 2022 | Value: 6.58784560886967
