Entity: China
Year: 2000 | Value: 8.58643201808462
Year: 2001 | Value: 8.31263887091522
Year: 2002 | Value: 9.24339326638321
Year: 2003 | Value: 10.1181928640117
Year: 2004 | Value: 10.1314073631003
Year: 2005 | Value: 11.458238455067
Year: 2006 | Value: 12.6746751655235
Year: 2007 | Value: 14.1499854947127
Year: 2008 | Value: 9.67024588602851
Year: 2009 | Value: 9.40269972778044
Year: 2010 | Value: 10.5962719761682
Year: 2011 | Value: 9.4613358870736
Year: 2012 | Value: 7.85617427055587
Year: 2013 | Value: 7.77872409446717
Year: 2014 | Value: 7.46190028229434
Year: 2015 | Value: 6.97878002657477
Year: 2016 | Value: 6.77555562837017
Year: 2017 | Value: 6.8912663621211
Year: 2018 | Value: 6.75671800166833
Year: 2019 | Value: 6.06850235053705
Year: 2020 | Value: 2.34018843078414
Year: 2021 | Value: 8.57008513166322
Year: 2022 | Value: 3.1341888719577
