Entity: United States
Year: 2000 | Value: 4.07758575682804
Year: 2001 | Value: 0.955538348341605
Year: 2002 | Value: 1.70044732643726
Year: 2003 | Value: 2.79560596320081
Year: 2004 | Value: 3.84777169556921
Year: 2005 | Value: 3.48354993555606
Year: 2006 | Value: 2.78453963650701
Year: 2007 | Value: 2.00385829784946
Year: 2008 | Value: 0.113587249881704
Year: 2009 | Value: -2.57650022958367
Year: 2010 | Value: 2.69519257744442
Year: 2011 | Value: 1.56440685763506
Year: 2012 | Value: 2.28911338669843
Year: 2013 | Value: 2.11783009790057
Year: 2014 | Value: 2.52381981363968
Year: 2015 | Value: 2.94555045484053
Year: 2016 | Value: 1.81945147788167
Year: 2017 | Value: 2.45762229852507
Year: 2018 | Value: 2.96650506901305
Year: 2019 | Value: 2.58382533412825
Year: 2020 | Value: -2.16302914036166
Year: 2021 | Value: 6.05505293244555
Year: 2022 | Value: 2.51237531986017
