Entity: France
Year: 2000 | Value: 4.14099996402915
Year: 2001 | Value: 1.89946701186636
Year: 2002 | Value: 1.06775027069419
Year: 2003 | Value: 0.967827182558352
Year: 2004 | Value: 2.86825052501032
Year: 2005 | Value: 1.88856584109286
Year: 2006 | Value: 2.71406448755236
Year: 2007 | Value: 2.53048188351066
Year: 2008 | Value: 0.380171435849121
Year: 2009 | Value: -2.82455153714783
Year: 2010 | Value: 2.00032476039051
Year: 2011 | Value: 2.43757653729007
Year: 2012 | Value: 0.183835264973013
Year: 2013 | Value: 0.781756446231
Year: 2014 | Value: 0.997832947295251
Year: 2015 | Value: 1.06675474783462
Year: 2016 | Value: 0.860031075424033
Year: 2017 | Value: 2.08361485997399
Year: 2018 | Value: 1.64590872395887
Year: 2019 | Value: 2.02744646419237
Year: 2020 | Value: -7.44064589948231
Year: 2021 | Value: 6.88233783360239
Year: 2022 | Value: 2.71676264185913
