Entity: India
Year: 2000 | Value: 3.84099115659129
Year: 2001 | Value: 4.82396626555771
Year: 2002 | Value: 3.80397532112175
Year: 2003 | Value: 7.8603814759073
Year: 2004 | Value: 7.92293661199932
Year: 2005 | Value: 7.92343062148318
Year: 2006 | Value: 8.06073257166651
Year: 2007 | Value: 7.6608150670107
Year: 2008 | Value: 3.08669805921981
Year: 2009 | Value: 7.86188883286074
Year: 2010 | Value: 8.49758470221235
Year: 2011 | Value: 5.24131619937695
Year: 2012 | Value: 5.45638755166587
Year: 2013 | Value: 6.38610640094825
Year: 2014 | Value: 7.41022760508854
Year: 2015 | Value: 7.99625378571471
Year: 2016 | Value: 8.25630550179086
Year: 2017 | Value: 6.79538341897911
Year: 2018 | Value: 6.45385134497769
Year: 2019 | Value: 3.87143694070356
Year: 2020 | Value: -5.77772470686801
Year: 2021 | Value: 9.68959249192875
Year: 2022 | Value: 7.60936497768895
