Entity: Korea, Rep.
Year: 2000 | Value: 9.2018583880479
Year: 2001 | Value: 4.72593560322356
Year: 2002 | Value: 7.74399895319569
Year: 2003 | Value: 3.07472661826947
Year: 2004 | Value: 5.1836368597334
Year: 2005 | Value: 4.35823667337156
Year: 2006 | Value: 5.24500550580342
Year: 2007 | Value: 5.8419633918717
Year: 2008 | Value: 3.00440451679569
Year: 2009 | Value: 0.81986175641795
Year: 2010 | Value: 6.98166138853071
Year: 2011 | Value: 3.6880320602952
Year: 2012 | Value: 2.54766550568242
Year: 2013 | Value: 3.2913959543442
Year: 2014 | Value: 3.21468019683108
Year: 2015 | Value: 2.92029267301234
Year: 2016 | Value: 3.17152748983935
Year: 2017 | Value: 3.433191763972
Year: 2018 | Value: 3.17611568177327
Year: 2019 | Value: 2.31380210595475
Year: 2020 | Value: -0.700242317542106
Year: 2021 | Value: 4.61296795454287
Year: 2022 | Value: 2.72756456708991
