Entity: United Kingdom
Year: 2000 | Value: 4.52438074810904
Year: 2001 | Value: 2.39102229602824
Year: 2002 | Value: 1.70902736258567
Year: 2003 | Value: 3.21851612669614
Year: 2004 | Value: 2.32601853325993
Year: 2005 | Value: 2.7906547174688
Year: 2006 | Value: 2.18982132415704
Year: 2007 | Value: 2.93091133582351
Year: 2008 | Value: -0.0494116727402769
Year: 2009 | Value: -4.58740819226323
Year: 2010 | Value: 2.26054460931586
Year: 2011 | Value: 0.851437739020326
Year: 2012 | Value: 1.52826034721852
Year: 2013 | Value: 1.71846961308464
Year: 2014 | Value: 3.16017351468152
Year: 2015 | Value: 2.14040560033371
Year: 2016 | Value: 2.20652020635357
Year: 2017 | Value: 3.02322219840339
Year: 2018 | Value: 1.55133095078786
Year: 2019 | Value: 1.25629899760824
Year: 2020 | Value: -10.047896637362
Year: 2021 | Value: 8.5431118453255
Year: 2022 | Value: 5.14970388522993
