Entity: Brazil
Year: 2000 | Value: 86.370002746582
Year: 2004 | Value: 88.620002746582
Year: 2006 | Value: 89.620002746582
Year: 2007 | Value: 90.0100021362305
Year: 2008 | Value: 90.0400009155273
Year: 2009 | Value: 90.3000030517578
Year: 2010 | Value: 90.379997253418
Year: 2011 | Value: 91.4100036621094
Year: 2012 | Value: 91.3399963378906
Year: 2013 | Value: 91.4800033569336
Year: 2014 | Value: 91.7300033569336
Year: 2015 | Value: 92.0500030517578
Year: 2016 | Value: 92.8099975585938
Year: 2017 | Value: 93.0800018310547
Year: 2018 | Value: 93.2300033569336
Year: 2019 | Value: 93.9019248012051
Year: 2020 | Value: 94.7576490611664
Year: 2021 | Value: 94.7848837154757
Year: 2022 | Value: 94.3853874531348
