Entity: Turkiye
Year: 2004 | Value: 87.370002746582
Year: 2005 | Value: 88.2300033569336
Year: 2006 | Value: 88.120002746582
Year: 2007 | Value: 88.6600036621094
Year: 2009 | Value: 90.8199996948242
Year: 2010 | Value: 92.6600036621094
Year: 2011 | Value: 94.1100006103516
Year: 2012 | Value: 94.9199981689453
Year: 2013 | Value: 95.2600021362305
Year: 2014 | Value: 95.4400024414062
Year: 2015 | Value: 95.5999984741211
Year: 2016 | Value: 95.8600006103516
Year: 2017 | Value: 96.1500015258789
Year: 2019 | Value: 96.7399978637695
Year: 2021 | Value: 97.2600021362305
