Entity: LBN / SH.DYN.MORT
Year: 1960 | Value: 74.8
Year: 1961 | Value: 72.4
Year: 1962 | Value: 70.1
Year: 1963 | Value: 68
Year: 1964 | Value: 66.2
Year: 1965 | Value: 64.6
Year: 1966 | Value: 63.3
Year: 1967 | Value: 62.2
Year: 1968 | Value: 61.4
Year: 1969 | Value: 60.7
Year: 1970 | Value: 60.1
Year: 1971 | Value: 59.8
Year: 1972 | Value: 59.3
Year: 1973 | Value: 58.8
Year: 1974 | Value: 58.1
Year: 1975 | Value: 57.3
Year: 1976 | Value: 186.2
Year: 1977 | Value: 75.1
Year: 1978 | Value: 75.4
Year: 1979 | Value: 76
Year: 1980 | Value: 73.9
Year: 1981 | Value: 71.6
Year: 1982 | Value: 121.5
Year: 1983 | Value: 53.9
Year: 1984 | Value: 51.8
Year: 1985 | Value: 49.6
Year: 1986 | Value: 47.4
Year: 1987 | Value: 57.5
Year: 1988 | Value: 55.3
Year: 1989 | Value: 33.4
Year: 1990 | Value: 31.8
Year: 1991 | Value: 30.3
Year: 1992 | Value: 28.8
Year: 1993 | Value: 27.5
Year: 1994 | Value: 26.3
Year: 1995 | Value: 25.2
Year: 1996 | Value: 24
Year: 1997 | Value: 23
Year: 1998 | Value: 21.9
Year: 1999 | Value: 20.9
Year: 2000 | Value: 19.9
Year: 2001 | Value: 18.9
Year: 2002 | Value: 17.8
Year: 2003 | Value: 16.9
Year: 2004 | Value: 16
Year: 2005 | Value: 15.2
Year: 2006 | Value: 14.4
Year: 2007 | Value: 13.8
Year: 2008 | Value: 13.3
Year: 2009 | Value: 13
Year: 2010 | Value: 12.7
Year: 2011 | Value: 12.5
Year: 2012 | Value: 12.4
Year: 2013 | Value: 12.4
Year: 2014 | Value: 12.5
Year: 2015 | Value: 12.7
Year: 2016 | Value: 13.1
Year: 2017 | Value: 13.5
Year: 2018 | Value: 14
Year: 2019 | Value: 14.7
Year: 2020 | Value: 15.5
Year: 2021 | Value: 16.3
Year: 2022 | Value: 17.3
Year: 2023 | Value: 18.3
Remark: Lebanon
Remark: Mortality rate, under-5 (per 1,000 live births)
