Entity: MHL / SH.DYN.MORT
Year: 1960 | Value: 121.6
Year: 1961 | Value: 115.8
Year: 1962 | Value: 110.3
Year: 1963 | Value: 105.3
Year: 1964 | Value: 100.6
Year: 1965 | Value: 96.4
Year: 1966 | Value: 92.5
Year: 1967 | Value: 88.8
Year: 1968 | Value: 85.3
Year: 1969 | Value: 81.9
Year: 1970 | Value: 78.7
Year: 1971 | Value: 75.8
Year: 1972 | Value: 73.3
Year: 1973 | Value: 71.3
Year: 1974 | Value: 69.7
Year: 1975 | Value: 68.6
Year: 1976 | Value: 67.7
Year: 1977 | Value: 66.9
Year: 1978 | Value: 66.1
Year: 1979 | Value: 65.2
Year: 1980 | Value: 64.2
Year: 1981 | Value: 62.9
Year: 1982 | Value: 61.5
Year: 1983 | Value: 60
Year: 1984 | Value: 58.3
Year: 1985 | Value: 56.6
Year: 1986 | Value: 54.9
Year: 1987 | Value: 53.1
Year: 1988 | Value: 51.3
Year: 1989 | Value: 49.5
Year: 1990 | Value: 47.6
Year: 1991 | Value: 45.9
Year: 1992 | Value: 44.3
Year: 1993 | Value: 42.9
Year: 1994 | Value: 42
Year: 1995 | Value: 41.5
Year: 1996 | Value: 41.4
Year: 1997 | Value: 41.5
Year: 1998 | Value: 41.9
Year: 1999 | Value: 42.3
Year: 2000 | Value: 42.5
Year: 2001 | Value: 42.5
Year: 2002 | Value: 42.4
Year: 2003 | Value: 42.1
Year: 2004 | Value: 41.8
Year: 2005 | Value: 41.4
Year: 2006 | Value: 41
Year: 2007 | Value: 40.6
Year: 2008 | Value: 40.2
Year: 2009 | Value: 39.7
Year: 2010 | Value: 39.4
Year: 2011 | Value: 38.9
Year: 2012 | Value: 38.2
Year: 2013 | Value: 37.5
Year: 2014 | Value: 36.6
Year: 2015 | Value: 35.7
Year: 2016 | Value: 34.8
Year: 2017 | Value: 33.8
Year: 2018 | Value: 32.9
Year: 2019 | Value: 31.9
Year: 2020 | Value: 31
Year: 2021 | Value: 30
Year: 2022 | Value: 29.1
Year: 2023 | Value: 28.2
Remark: Marshall Islands
Remark: Mortality rate, under-5 (per 1,000 live births)
