Entity: NER / SH.DYN.MORT
Year: 1967 | Value: 318.6
Year: 1968 | Value: 322.9
Year: 1969 | Value: 327.4
Year: 1970 | Value: 331.8
Year: 1971 | Value: 335.9
Year: 1972 | Value: 339.9
Year: 1973 | Value: 342.3
Year: 1974 | Value: 342.9
Year: 1975 | Value: 342.1
Year: 1976 | Value: 339.3
Year: 1977 | Value: 335
Year: 1978 | Value: 330.3
Year: 1979 | Value: 326
Year: 1980 | Value: 323.3
Year: 1981 | Value: 323.1
Year: 1982 | Value: 325
Year: 1983 | Value: 328.6
Year: 1984 | Value: 333
Year: 1985 | Value: 337
Year: 1986 | Value: 339.9
Year: 1987 | Value: 340.9
Year: 1988 | Value: 339.8
Year: 1989 | Value: 336.8
Year: 1990 | Value: 331.7
Year: 1991 | Value: 325
Year: 1992 | Value: 316.7
Year: 1993 | Value: 306.3
Year: 1994 | Value: 294.2
Year: 1995 | Value: 281.3
Year: 1996 | Value: 268.8
Year: 1997 | Value: 257.3
Year: 1998 | Value: 246.7
Year: 1999 | Value: 237.2
Year: 2000 | Value: 227.8
Year: 2001 | Value: 217.5
Year: 2002 | Value: 206.2
Year: 2003 | Value: 194.4
Year: 2004 | Value: 182.8
Year: 2005 | Value: 171.9
Year: 2006 | Value: 162
Year: 2007 | Value: 153.6
Year: 2008 | Value: 146.6
Year: 2009 | Value: 140.9
Year: 2010 | Value: 136.5
Year: 2011 | Value: 133.1
Year: 2012 | Value: 130.7
Year: 2013 | Value: 128.9
Year: 2014 | Value: 127.4
Year: 2015 | Value: 126.3
Year: 2016 | Value: 125.1
Year: 2017 | Value: 123.9
Year: 2018 | Value: 122.8
Year: 2019 | Value: 121.8
Year: 2020 | Value: 120.6
Year: 2021 | Value: 119.1
Year: 2022 | Value: 117.1
Year: 2023 | Value: 114.8
Remark: Niger
Remark: Mortality rate, under-5 (per 1,000 live births)
