Entity: DZA / SH.DYN.MORT
Year: 1960 | Value: 239.6
Year: 1961 | Value: 239.9
Year: 1962 | Value: 240.9
Year: 1963 | Value: 242
Year: 1964 | Value: 243.2
Year: 1965 | Value: 244.7
Year: 1966 | Value: 245.8
Year: 1967 | Value: 246.2
Year: 1968 | Value: 245.7
Year: 1969 | Value: 244.1
Year: 1970 | Value: 241.1
Year: 1971 | Value: 236.7
Year: 1972 | Value: 231
Year: 1973 | Value: 224.4
Year: 1974 | Value: 216.8
Year: 1975 | Value: 208.5
Year: 1976 | Value: 199.5
Year: 1977 | Value: 190.2
Year: 1978 | Value: 180.2
Year: 1979 | Value: 168.9
Year: 1980 | Value: 155.6
Year: 1981 | Value: 140.3
Year: 1982 | Value: 123.1
Year: 1983 | Value: 105.2
Year: 1984 | Value: 89.1
Year: 1985 | Value: 76.1
Year: 1986 | Value: 66.3
Year: 1987 | Value: 59.6
Year: 1988 | Value: 55.5
Year: 1989 | Value: 53
Year: 1990 | Value: 51.7
Year: 1991 | Value: 50.9
Year: 1992 | Value: 50.4
Year: 1993 | Value: 49.8
Year: 1994 | Value: 49
Year: 1995 | Value: 48.1
Year: 1996 | Value: 47
Year: 1997 | Value: 45.8
Year: 1998 | Value: 44.5
Year: 1999 | Value: 43.1
Year: 2000 | Value: 41.6
Year: 2001 | Value: 40.1
Year: 2002 | Value: 38.5
Year: 2003 | Value: 37
Year: 2004 | Value: 35.4
Year: 2005 | Value: 34
Year: 2006 | Value: 32.6
Year: 2007 | Value: 31.3
Year: 2008 | Value: 30.1
Year: 2009 | Value: 29
Year: 2010 | Value: 28.1
Year: 2011 | Value: 27.3
Year: 2012 | Value: 26.6
Year: 2013 | Value: 26
Year: 2014 | Value: 25.4
Year: 2015 | Value: 24.9
Year: 2016 | Value: 24.5
Year: 2017 | Value: 24
Year: 2018 | Value: 23.7
Year: 2019 | Value: 23.3
Year: 2020 | Value: 22.9
Year: 2021 | Value: 22.6
Year: 2022 | Value: 22.3
Year: 2023 | Value: 22
Remark: Algeria
Remark: Mortality rate, under-5 (per 1,000 live births)
