Entity: CEB / SH.DYN.MORT
Year: 1990 | Value: 19.4293771096001
Year: 1991 | Value: 18.7074983533259
Year: 1992 | Value: 18.1566065435473
Year: 1993 | Value: 17.5919880848795
Year: 1994 | Value: 17.0557003197221
Year: 1995 | Value: 16.3775227849735
Year: 1996 | Value: 15.6164371727053
Year: 1997 | Value: 14.796878096629
Year: 1998 | Value: 13.9569806667862
Year: 1999 | Value: 13.1336159788059
Year: 2000 | Value: 12.3604961371145
Year: 2001 | Value: 11.7138720132393
Year: 2002 | Value: 11.2855104912999
Year: 2003 | Value: 10.9999607669708
Year: 2004 | Value: 10.5626999239132
Year: 2005 | Value: 10.0262533068436
Year: 2006 | Value: 9.35171271008207
Year: 2007 | Value: 8.69177418320709
Year: 2008 | Value: 8.2294307021227
Year: 2009 | Value: 7.77843580615297
Year: 2010 | Value: 7.32474427337723
Year: 2011 | Value: 6.95384740981372
Year: 2012 | Value: 6.62399998855631
Year: 2013 | Value: 6.29635388639724
Year: 2014 | Value: 6.03557451679247
Year: 2015 | Value: 5.80488075204549
Year: 2016 | Value: 5.53964868541419
Year: 2017 | Value: 5.2781467945889
Year: 2018 | Value: 5.04990897953384
Year: 2019 | Value: 4.83220556517213
Year: 2020 | Value: 4.75440826587489
Year: 2021 | Value: 4.69874700617673
Year: 2022 | Value: 4.73328413588299
Year: 2023 | Value: 4.71798130017612
Remark: Central Europe and the Baltics
Remark: Mortality rate, under-5 (per 1,000 live births)
