Entity: GUY / SH.DYN.MORT
Year: 1960 | Value: 91.9
Year: 1961 | Value: 88.1
Year: 1962 | Value: 84.9
Year: 1963 | Value: 82.1
Year: 1964 | Value: 79.9
Year: 1965 | Value: 78
Year: 1966 | Value: 76.6
Year: 1967 | Value: 75.6
Year: 1968 | Value: 74.8
Year: 1969 | Value: 74.3
Year: 1970 | Value: 73.9
Year: 1971 | Value: 73.7
Year: 1972 | Value: 73.5
Year: 1973 | Value: 73.3
Year: 1974 | Value: 73.1
Year: 1975 | Value: 72.7
Year: 1976 | Value: 72.4
Year: 1977 | Value: 71.9
Year: 1978 | Value: 71.4
Year: 1979 | Value: 70.8
Year: 1980 | Value: 70.2
Year: 1981 | Value: 69.6
Year: 1982 | Value: 68.9
Year: 1983 | Value: 68.2
Year: 1984 | Value: 67.4
Year: 1985 | Value: 66.6
Year: 1986 | Value: 65.7
Year: 1987 | Value: 64.7
Year: 1988 | Value: 63.5
Year: 1989 | Value: 62.2
Year: 1990 | Value: 60.8
Year: 1991 | Value: 59.2
Year: 1992 | Value: 57.7
Year: 1993 | Value: 56
Year: 1994 | Value: 54.5
Year: 1995 | Value: 53
Year: 1996 | Value: 51.6
Year: 1997 | Value: 50.2
Year: 1998 | Value: 48.9
Year: 1999 | Value: 47.7
Year: 2000 | Value: 46.5
Year: 2001 | Value: 45.3
Year: 2002 | Value: 44.2
Year: 2003 | Value: 43.2
Year: 2004 | Value: 42.3
Year: 2005 | Value: 41.4
Year: 2006 | Value: 40.5
Year: 2007 | Value: 39.7
Year: 2008 | Value: 38.9
Year: 2009 | Value: 38.1
Year: 2010 | Value: 37.3
Year: 2011 | Value: 36.5
Year: 2012 | Value: 35.8
Year: 2013 | Value: 34.9
Year: 2014 | Value: 34
Year: 2015 | Value: 33.1
Year: 2016 | Value: 32.1
Year: 2017 | Value: 31.1
Year: 2018 | Value: 30.2
Year: 2019 | Value: 29.3
Year: 2020 | Value: 28.4
Year: 2021 | Value: 27.5
Year: 2022 | Value: 26.6
Year: 2023 | Value: 25.7
Remark: Guyana
Remark: Mortality rate, under-5 (per 1,000 live births)
