Entity: ECA / SH.DYN.MORT
Year: 1990 | Value: 59.6908034978193
Year: 1991 | Value: 58.5932618585757
Year: 1992 | Value: 58.2448656462039
Year: 1993 | Value: 57.4607183539831
Year: 1994 | Value: 55.8176765678818
Year: 1995 | Value: 54.4601348364146
Year: 1996 | Value: 52.0569227755643
Year: 1997 | Value: 50.0301556732713
Year: 1998 | Value: 47.5276297546772
Year: 1999 | Value: 45.0031820258998
Year: 2000 | Value: 42.2347166106348
Year: 2001 | Value: 39.6877608484677
Year: 2002 | Value: 37.1869439303368
Year: 2003 | Value: 34.7059659280971
Year: 2004 | Value: 32.6690280557921
Year: 2005 | Value: 30.5183021758022
Year: 2006 | Value: 28.4940811360722
Year: 2007 | Value: 26.6704762729066
Year: 2008 | Value: 24.923254601597
Year: 2009 | Value: 23.2888384087646
Year: 2010 | Value: 21.9239889864528
Year: 2011 | Value: 20.6135916018151
Year: 2012 | Value: 19.3598917498082
Year: 2013 | Value: 18.379582127113
Year: 2014 | Value: 17.4188764707781
Year: 2015 | Value: 16.6611988505429
Year: 2016 | Value: 15.9016536943935
Year: 2017 | Value: 15.3646071316195
Year: 2018 | Value: 14.9624229710688
Year: 2019 | Value: 14.614076940985
Year: 2020 | Value: 14.2552099801291
Year: 2021 | Value: 13.9270514438021
Year: 2022 | Value: 13.741755660204
Year: 2023 | Value: 14.4086584909035
Remark: Europe & Central Asia (excluding high income)
Remark: Mortality rate, under-5 (per 1,000 live births)
