Entity: KAZ / SH.DYN.MORT
Year: 1971 | Value: 85.4
Year: 1972 | Value: 83.3
Year: 1973 | Value: 81.4
Year: 1974 | Value: 79.6
Year: 1975 | Value: 78
Year: 1976 | Value: 76.6
Year: 1977 | Value: 75.3
Year: 1978 | Value: 73.9
Year: 1979 | Value: 72.4
Year: 1980 | Value: 70.5
Year: 1981 | Value: 68.3
Year: 1982 | Value: 66
Year: 1983 | Value: 63.8
Year: 1984 | Value: 61.6
Year: 1985 | Value: 59.4
Year: 1986 | Value: 57.3
Year: 1987 | Value: 55.4
Year: 1988 | Value: 53.7
Year: 1989 | Value: 52.3
Year: 1990 | Value: 51.6
Year: 1991 | Value: 51.3
Year: 1992 | Value: 51.6
Year: 1993 | Value: 52.3
Year: 1994 | Value: 52.8
Year: 1995 | Value: 52.6
Year: 1996 | Value: 51.6
Year: 1997 | Value: 49.9
Year: 1998 | Value: 47.6
Year: 1999 | Value: 45.1
Year: 2000 | Value: 42.5
Year: 2001 | Value: 39.9
Year: 2002 | Value: 37.6
Year: 2003 | Value: 35.4
Year: 2004 | Value: 33.3
Year: 2005 | Value: 31.2
Year: 2006 | Value: 29
Year: 2007 | Value: 26.9
Year: 2008 | Value: 24.7
Year: 2009 | Value: 22.5
Year: 2010 | Value: 20.4
Year: 2011 | Value: 18.3
Year: 2012 | Value: 16.3
Year: 2013 | Value: 14.6
Year: 2014 | Value: 13
Year: 2015 | Value: 11.9
Year: 2016 | Value: 11
Year: 2017 | Value: 10.5
Year: 2018 | Value: 10.3
Year: 2019 | Value: 10.2
Year: 2020 | Value: 10.1
Year: 2021 | Value: 10
Year: 2022 | Value: 9.8
Year: 2023 | Value: 9.6
Remark: Kazakhstan
Remark: Mortality rate, under-5 (per 1,000 live births)
