Entity: CIV / SH.DYN.MORT
Year: 1960 | Value: 321
Year: 1961 | Value: 313
Year: 1962 | Value: 305.1
Year: 1963 | Value: 297.1
Year: 1964 | Value: 289.3
Year: 1965 | Value: 281.9
Year: 1966 | Value: 274.3
Year: 1967 | Value: 266.9
Year: 1968 | Value: 259.5
Year: 1969 | Value: 252.3
Year: 1970 | Value: 244.9
Year: 1971 | Value: 237.3
Year: 1972 | Value: 229.2
Year: 1973 | Value: 220.8
Year: 1974 | Value: 212
Year: 1975 | Value: 203.2
Year: 1976 | Value: 194.8
Year: 1977 | Value: 187
Year: 1978 | Value: 179.9
Year: 1979 | Value: 173.7
Year: 1980 | Value: 168.7
Year: 1981 | Value: 164.2
Year: 1982 | Value: 160.6
Year: 1983 | Value: 157.6
Year: 1984 | Value: 155.4
Year: 1985 | Value: 153.8
Year: 1986 | Value: 152.8
Year: 1987 | Value: 152.3
Year: 1988 | Value: 152.1
Year: 1989 | Value: 152.5
Year: 1990 | Value: 153
Year: 1991 | Value: 153.6
Year: 1992 | Value: 153.8
Year: 1993 | Value: 153.6
Year: 1994 | Value: 153
Year: 1995 | Value: 152
Year: 1996 | Value: 150.7
Year: 1997 | Value: 148.8
Year: 1998 | Value: 146.4
Year: 1999 | Value: 143.6
Year: 2000 | Value: 140.5
Year: 2001 | Value: 137.1
Year: 2002 | Value: 133.4
Year: 2003 | Value: 129.6
Year: 2004 | Value: 125.7
Year: 2005 | Value: 121.6
Year: 2006 | Value: 117.8
Year: 2007 | Value: 113.9
Year: 2008 | Value: 109.5
Year: 2009 | Value: 105.8
Year: 2010 | Value: 102.2
Year: 2011 | Value: 99.1
Year: 2012 | Value: 96
Year: 2013 | Value: 92.7
Year: 2014 | Value: 89.2
Year: 2015 | Value: 86.1
Year: 2016 | Value: 83.6
Year: 2017 | Value: 81.1
Year: 2018 | Value: 78.5
Year: 2019 | Value: 75.9
Year: 2020 | Value: 73.7
Year: 2021 | Value: 71.4
Year: 2022 | Value: 69.2
Year: 2023 | Value: 67.1
Remark: Cote d'Ivoire
Remark: Mortality rate, under-5 (per 1,000 live births)
