Entity: IBD / SH.DYN.MORT
Year: 1990 | Value: 78.1333659131767
Year: 1991 | Value: 77.4930987683663
Year: 1992 | Value: 75.8744012004731
Year: 1993 | Value: 73.9826343287332
Year: 1994 | Value: 72.021272960424
Year: 1995 | Value: 69.9709367313859
Year: 1996 | Value: 67.8532867461257
Year: 1997 | Value: 65.6811078257976
Year: 1998 | Value: 63.3979918232736
Year: 1999 | Value: 61.1036925915897
Year: 2000 | Value: 58.5322047215757
Year: 2001 | Value: 56.4028596457419
Year: 2002 | Value: 53.9009079366966
Year: 2003 | Value: 51.4103072091506
Year: 2004 | Value: 49.2419620791188
Year: 2005 | Value: 46.3939091696564
Year: 2006 | Value: 43.9013621318675
Year: 2007 | Value: 41.470659618248
Year: 2008 | Value: 39.1083247025009
Year: 2009 | Value: 37.0030171697145
Year: 2010 | Value: 35.017502762277
Year: 2011 | Value: 33.1523174621998
Year: 2012 | Value: 31.0561826842535
Year: 2013 | Value: 29.5991364905853
Year: 2014 | Value: 27.7687328150593
Year: 2015 | Value: 26.6987633980579
Year: 2016 | Value: 25.3885714080714
Year: 2017 | Value: 24.0853639719097
Year: 2018 | Value: 23.6245113637381
Year: 2019 | Value: 22.7257287455719
Year: 2020 | Value: 22.3175179523418
Year: 2021 | Value: 21.7023360285189
Year: 2022 | Value: 21.1798339657549
Year: 2023 | Value: 20.6388486603556
Remark: IBRD only
Remark: Mortality rate, under-5 (per 1,000 live births)
