Entity: LDC / SH.DYN.MORT
Year: 1990 | Value: 175.496805217997
Year: 1991 | Value: 176.169847065958
Year: 1992 | Value: 173.306573387779
Year: 1993 | Value: 165.877556576689
Year: 1994 | Value: 163.301938301772
Year: 1995 | Value: 157.499175355803
Year: 1996 | Value: 153.645802930945
Year: 1997 | Value: 149.401743954168
Year: 1998 | Value: 146.9313215106
Year: 1999 | Value: 139.588175224235
Year: 2000 | Value: 134.135711272675
Year: 2001 | Value: 128.649147708453
Year: 2002 | Value: 123.144608592191
Year: 2003 | Value: 117.778200995063
Year: 2004 | Value: 113.148216447529
Year: 2005 | Value: 108.318709424034
Year: 2006 | Value: 103.093580649131
Year: 2007 | Value: 98.6701359757366
Year: 2008 | Value: 95.6746140783152
Year: 2009 | Value: 93.0348545306708
Year: 2010 | Value: 88.5442667718816
Year: 2011 | Value: 88.1530388334268
Year: 2012 | Value: 81.6708201831334
Year: 2013 | Value: 78.0667835918844
Year: 2014 | Value: 76.8988166388199
Year: 2015 | Value: 74.540378597889
Year: 2016 | Value: 72.3018104842547
Year: 2017 | Value: 70.7883080127139
Year: 2018 | Value: 66.6454322867805
Year: 2019 | Value: 64.8826582427172
Year: 2020 | Value: 62.1953187574613
Year: 2021 | Value: 60.7534437636591
Year: 2022 | Value: 61.2181228146664
Year: 2023 | Value: 56.8975930422039
Remark: Least developed countries: UN classification
Remark: Mortality rate, under-5 (per 1,000 live births)
