Entity: TJK / SH.DYN.MORT
Year: 1972 | Value: 155
Year: 1973 | Value: 149.6
Year: 1974 | Value: 144.1
Year: 1975 | Value: 139.5
Year: 1976 | Value: 135.4
Year: 1977 | Value: 132.1
Year: 1978 | Value: 129.7
Year: 1979 | Value: 128.2
Year: 1980 | Value: 127.2
Year: 1981 | Value: 126.3
Year: 1982 | Value: 125
Year: 1983 | Value: 122.9
Year: 1984 | Value: 119.8
Year: 1985 | Value: 115.5
Year: 1986 | Value: 110.5
Year: 1987 | Value: 105.4
Year: 1988 | Value: 101.2
Year: 1989 | Value: 98.8
Year: 1990 | Value: 99.2
Year: 1991 | Value: 102.2
Year: 1992 | Value: 105.9
Year: 1993 | Value: 108.7
Year: 1994 | Value: 109.5
Year: 1995 | Value: 107.9
Year: 1996 | Value: 104
Year: 1997 | Value: 98.6
Year: 1998 | Value: 92.6
Year: 1999 | Value: 86.2
Year: 2000 | Value: 79.7
Year: 2001 | Value: 73.4
Year: 2002 | Value: 67.5
Year: 2003 | Value: 61.8
Year: 2004 | Value: 56.7
Year: 2005 | Value: 52.2
Year: 2006 | Value: 48.2
Year: 2007 | Value: 44.7
Year: 2008 | Value: 41.7
Year: 2009 | Value: 39.2
Year: 2010 | Value: 37
Year: 2011 | Value: 35.2
Year: 2012 | Value: 33.6
Year: 2013 | Value: 32.3
Year: 2014 | Value: 31.2
Year: 2015 | Value: 30.2
Year: 2016 | Value: 29.4
Year: 2017 | Value: 28.8
Year: 2018 | Value: 28.3
Year: 2019 | Value: 28.1
Year: 2020 | Value: 28
Year: 2021 | Value: 27.9
Year: 2022 | Value: 27.7
Year: 2023 | Value: 27.3
Remark: Tajikistan
Remark: Mortality rate, under-5 (per 1,000 live births)
