Entity: TEC / SH.DYN.MORT
Year: 1990 | Value: 44.6415125705721
Year: 1991 | Value: 44.4367125869046
Year: 1992 | Value: 44.7880692215773
Year: 1993 | Value: 44.8459148028022
Year: 1994 | Value: 43.570139696678
Year: 1995 | Value: 42.7657120278473
Year: 1996 | Value: 40.997161154876
Year: 1997 | Value: 39.5389020442669
Year: 1998 | Value: 37.5977480378634
Year: 1999 | Value: 35.6773564101342
Year: 2000 | Value: 33.3708133003201
Year: 2001 | Value: 31.2806530425732
Year: 2002 | Value: 29.1951714275083
Year: 2003 | Value: 27.1723334249602
Year: 2004 | Value: 25.621451569493
Year: 2005 | Value: 24.0025432023471
Year: 2006 | Value: 22.4183278497739
Year: 2007 | Value: 20.8306994949373
Year: 2008 | Value: 19.3922729923465
Year: 2009 | Value: 18.1311733916769
Year: 2010 | Value: 17.1388731571761
Year: 2011 | Value: 16.2995671076106
Year: 2012 | Value: 15.3990121244614
Year: 2013 | Value: 14.7125065269309
Year: 2014 | Value: 13.9479188934901
Year: 2015 | Value: 13.2530529492905
Year: 2016 | Value: 12.5629090365441
Year: 2017 | Value: 12.1103689644426
Year: 2018 | Value: 11.7590789714469
Year: 2019 | Value: 11.4766644998218
Year: 2020 | Value: 11.1663375864793
Year: 2021 | Value: 10.9176137396449
Year: 2022 | Value: 10.7197647383808
Year: 2023 | Value: 11.1244023932449
Remark: Europe & Central Asia (IDA & IBRD countries)
Remark: Mortality rate, under-5 (per 1,000 live births)
