Entity: HUN / SH.DYN.MORT
Year: 1960 | Value: 54.1
Year: 1961 | Value: 51.6
Year: 1962 | Value: 49.4
Year: 1963 | Value: 47.5
Year: 1964 | Value: 45.9
Year: 1965 | Value: 44.5
Year: 1966 | Value: 43.2
Year: 1967 | Value: 42
Year: 1968 | Value: 40.8
Year: 1969 | Value: 39.8
Year: 1970 | Value: 38.9
Year: 1971 | Value: 38.3
Year: 1972 | Value: 38.2
Year: 1973 | Value: 38.3
Year: 1974 | Value: 37.7
Year: 1975 | Value: 35.5
Year: 1976 | Value: 32.3
Year: 1977 | Value: 29.3
Year: 1978 | Value: 27
Year: 1979 | Value: 25.2
Year: 1980 | Value: 23.7
Year: 1981 | Value: 22.6
Year: 1982 | Value: 22
Year: 1983 | Value: 22
Year: 1984 | Value: 22
Year: 1985 | Value: 21.5
Year: 1986 | Value: 20.7
Year: 1987 | Value: 19.7
Year: 1988 | Value: 18.7
Year: 1989 | Value: 17.8
Year: 1990 | Value: 17.2
Year: 1991 | Value: 16.5
Year: 1992 | Value: 15.7
Year: 1993 | Value: 14.5
Year: 1994 | Value: 13.4
Year: 1995 | Value: 12.5
Year: 1996 | Value: 11.9
Year: 1997 | Value: 11.5
Year: 1998 | Value: 11.1
Year: 1999 | Value: 10.6
Year: 2000 | Value: 10.1
Year: 2001 | Value: 9.5
Year: 2002 | Value: 9
Year: 2003 | Value: 8.4
Year: 2004 | Value: 8
Year: 2005 | Value: 7.5
Year: 2006 | Value: 7.2
Year: 2007 | Value: 6.8
Year: 2008 | Value: 6.5
Year: 2009 | Value: 6.2
Year: 2010 | Value: 6
Year: 2011 | Value: 5.9
Year: 2012 | Value: 5.7
Year: 2013 | Value: 5.6
Year: 2014 | Value: 5.3
Year: 2015 | Value: 5.1
Year: 2016 | Value: 4.7
Year: 2017 | Value: 4.5
Year: 2018 | Value: 4.3
Year: 2019 | Value: 4.1
Year: 2020 | Value: 4
Year: 2021 | Value: 4
Year: 2022 | Value: 3.9
Year: 2023 | Value: 3.8
Remark: Hungary
Remark: Mortality rate, under-5 (per 1,000 live births)
