Entity: VNM / SH.DYN.MORT
Year: 1964 | Value: 87.3
Year: 1965 | Value: 99.3
Year: 1966 | Value: 99.7
Year: 1967 | Value: 100.4
Year: 1968 | Value: 115.7
Year: 1969 | Value: 107.5
Year: 1970 | Value: 106.8
Year: 1971 | Value: 104.5
Year: 1972 | Value: 118.5
Year: 1973 | Value: 103.7
Year: 1974 | Value: 106.8
Year: 1975 | Value: 77.5
Year: 1976 | Value: 76
Year: 1977 | Value: 74.4
Year: 1978 | Value: 72.7
Year: 1979 | Value: 71
Year: 1980 | Value: 69.4
Year: 1981 | Value: 67.9
Year: 1982 | Value: 66.4
Year: 1983 | Value: 65
Year: 1984 | Value: 63.6
Year: 1985 | Value: 62.1
Year: 1986 | Value: 60.4
Year: 1987 | Value: 58.5
Year: 1988 | Value: 56.4
Year: 1989 | Value: 54
Year: 1990 | Value: 51.5
Year: 1991 | Value: 49
Year: 1992 | Value: 46.4
Year: 1993 | Value: 43.9
Year: 1994 | Value: 41.4
Year: 1995 | Value: 39
Year: 1996 | Value: 36.8
Year: 1997 | Value: 34.8
Year: 1998 | Value: 32.9
Year: 1999 | Value: 31.3
Year: 2000 | Value: 29.8
Year: 2001 | Value: 28.6
Year: 2002 | Value: 27.4
Year: 2003 | Value: 26.5
Year: 2004 | Value: 25.7
Year: 2005 | Value: 25
Year: 2006 | Value: 24.5
Year: 2007 | Value: 24
Year: 2008 | Value: 23.6
Year: 2009 | Value: 23.3
Year: 2010 | Value: 23.1
Year: 2011 | Value: 22.8
Year: 2012 | Value: 22.6
Year: 2013 | Value: 22.4
Year: 2014 | Value: 22.2
Year: 2015 | Value: 22
Year: 2016 | Value: 21.8
Year: 2017 | Value: 21.5
Year: 2018 | Value: 21.4
Year: 2019 | Value: 21.2
Year: 2020 | Value: 21
Year: 2021 | Value: 20.7
Year: 2022 | Value: 20.4
Year: 2023 | Value: 20
Remark: Viet Nam
Remark: Mortality rate, under-5 (per 1,000 live births)
