Entity: MEX / SH.DYN.MORT
Year: 1960 | Value: 154.7
Year: 1961 | Value: 148.3
Year: 1962 | Value: 142.5
Year: 1963 | Value: 137
Year: 1964 | Value: 132
Year: 1965 | Value: 127.3
Year: 1966 | Value: 122.9
Year: 1967 | Value: 118.7
Year: 1968 | Value: 114.7
Year: 1969 | Value: 110.7
Year: 1970 | Value: 106.8
Year: 1971 | Value: 103
Year: 1972 | Value: 99.3
Year: 1973 | Value: 95.6
Year: 1974 | Value: 92.1
Year: 1975 | Value: 88.6
Year: 1976 | Value: 85.2
Year: 1977 | Value: 81.8
Year: 1978 | Value: 78.5
Year: 1979 | Value: 75.1
Year: 1980 | Value: 71.8
Year: 1981 | Value: 68.6
Year: 1982 | Value: 65.5
Year: 1983 | Value: 62.6
Year: 1984 | Value: 59.8
Year: 1985 | Value: 57.1
Year: 1986 | Value: 54.6
Year: 1987 | Value: 52.1
Year: 1988 | Value: 49.8
Year: 1989 | Value: 47.5
Year: 1990 | Value: 45.3
Year: 1991 | Value: 43.2
Year: 1992 | Value: 41.2
Year: 1993 | Value: 39.2
Year: 1994 | Value: 37.4
Year: 1995 | Value: 35.7
Year: 1996 | Value: 34
Year: 1997 | Value: 32.4
Year: 1998 | Value: 30.9
Year: 1999 | Value: 29.4
Year: 2000 | Value: 28.1
Year: 2001 | Value: 26.8
Year: 2002 | Value: 25.7
Year: 2003 | Value: 24.6
Year: 2004 | Value: 23.6
Year: 2005 | Value: 22.7
Year: 2006 | Value: 21.9
Year: 2007 | Value: 21.1
Year: 2008 | Value: 20.4
Year: 2009 | Value: 19.8
Year: 2010 | Value: 19.1
Year: 2011 | Value: 18.5
Year: 2012 | Value: 17.9
Year: 2013 | Value: 17.3
Year: 2014 | Value: 16.8
Year: 2015 | Value: 16.2
Year: 2016 | Value: 15.7
Year: 2017 | Value: 15.2
Year: 2018 | Value: 14.7
Year: 2019 | Value: 14.2
Year: 2020 | Value: 13.8
Year: 2021 | Value: 13.3
Year: 2022 | Value: 12.9
Year: 2023 | Value: 12.5
Remark: Mexico
Remark: Mortality rate, under-5 (per 1,000 live births)
