Entity: BTN / SH.DYN.MORT
Year: 1968 | Value: 273.9
Year: 1969 | Value: 267.4
Year: 1970 | Value: 261.6
Year: 1971 | Value: 255.2
Year: 1972 | Value: 248.9
Year: 1973 | Value: 242.5
Year: 1974 | Value: 236
Year: 1975 | Value: 229.3
Year: 1976 | Value: 222.6
Year: 1977 | Value: 215.8
Year: 1978 | Value: 208.7
Year: 1979 | Value: 201.9
Year: 1980 | Value: 194.7
Year: 1981 | Value: 187.4
Year: 1982 | Value: 180.4
Year: 1983 | Value: 173.3
Year: 1984 | Value: 166.2
Year: 1985 | Value: 159.3
Year: 1986 | Value: 152.7
Year: 1987 | Value: 146.3
Year: 1988 | Value: 140
Year: 1989 | Value: 133.9
Year: 1990 | Value: 128.2
Year: 1991 | Value: 122.8
Year: 1992 | Value: 117.6
Year: 1993 | Value: 112.5
Year: 1994 | Value: 107.5
Year: 1995 | Value: 102.5
Year: 1996 | Value: 97.5
Year: 1997 | Value: 92.6
Year: 1998 | Value: 87.7
Year: 1999 | Value: 83
Year: 2000 | Value: 78.5
Year: 2001 | Value: 74
Year: 2002 | Value: 69.6
Year: 2003 | Value: 65.4
Year: 2004 | Value: 61.2
Year: 2005 | Value: 57.1
Year: 2006 | Value: 53.2
Year: 2007 | Value: 49.6
Year: 2008 | Value: 46.2
Year: 2009 | Value: 43.1
Year: 2010 | Value: 40.3
Year: 2011 | Value: 37.7
Year: 2012 | Value: 35.6
Year: 2013 | Value: 33.8
Year: 2014 | Value: 32.2
Year: 2015 | Value: 30.8
Year: 2016 | Value: 29.6
Year: 2017 | Value: 28.5
Year: 2018 | Value: 27.4
Year: 2019 | Value: 26.5
Year: 2020 | Value: 25.5
Year: 2021 | Value: 24.7
Year: 2022 | Value: 23.9
Year: 2023 | Value: 23.1
Remark: Bhutan
Remark: Mortality rate, under-5 (per 1,000 live births)
