Entity: KIR / SH.DYN.MORT
Year: 1960 | Value: 199.3
Year: 1961 | Value: 194.5
Year: 1962 | Value: 189
Year: 1963 | Value: 183.3
Year: 1964 | Value: 177
Year: 1965 | Value: 170.5
Year: 1966 | Value: 164
Year: 1967 | Value: 157.7
Year: 1968 | Value: 151.8
Year: 1969 | Value: 146.3
Year: 1970 | Value: 141.1
Year: 1971 | Value: 136.7
Year: 1972 | Value: 132.7
Year: 1973 | Value: 129.5
Year: 1974 | Value: 127.2
Year: 1975 | Value: 125.4
Year: 1976 | Value: 124.1
Year: 1977 | Value: 122.9
Year: 1978 | Value: 121.7
Year: 1979 | Value: 120.4
Year: 1980 | Value: 119.1
Year: 1981 | Value: 117.4
Year: 1982 | Value: 115.6
Year: 1983 | Value: 113.5
Year: 1984 | Value: 111.2
Year: 1985 | Value: 108.5
Year: 1986 | Value: 105.5
Year: 1987 | Value: 102.2
Year: 1988 | Value: 98.7
Year: 1989 | Value: 95
Year: 1990 | Value: 91.3
Year: 1991 | Value: 87.7
Year: 1992 | Value: 84.4
Year: 1993 | Value: 81.3
Year: 1994 | Value: 78.7
Year: 1995 | Value: 76.4
Year: 1996 | Value: 74.2
Year: 1997 | Value: 72.2
Year: 1998 | Value: 70.2
Year: 1999 | Value: 68.3
Year: 2000 | Value: 66.4
Year: 2001 | Value: 64.6
Year: 2002 | Value: 63.1
Year: 2003 | Value: 62
Year: 2004 | Value: 61.3
Year: 2005 | Value: 60.7
Year: 2006 | Value: 60.3
Year: 2007 | Value: 59.9
Year: 2008 | Value: 59.3
Year: 2009 | Value: 58.7
Year: 2010 | Value: 58.2
Year: 2011 | Value: 57.9
Year: 2012 | Value: 57.8
Year: 2013 | Value: 58
Year: 2014 | Value: 58.4
Year: 2015 | Value: 58.9
Year: 2016 | Value: 59.5
Year: 2017 | Value: 59.9
Year: 2018 | Value: 59.8
Year: 2019 | Value: 59.3
Year: 2020 | Value: 58.6
Year: 2021 | Value: 57.6
Year: 2022 | Value: 56.5
Year: 2023 | Value: 55.1
Remark: Kiribati
Remark: Mortality rate, under-5 (per 1,000 live births)
