Entity: ERI / SH.DYN.MORT
Year: 1974 | Value: 256
Year: 1975 | Value: 250.2
Year: 1976 | Value: 208.2
Year: 1977 | Value: 204
Year: 1978 | Value: 200.2
Year: 1979 | Value: 197.1
Year: 1980 | Value: 194.2
Year: 1981 | Value: 191.4
Year: 1982 | Value: 188.4
Year: 1983 | Value: 277.8
Year: 1984 | Value: 272.3
Year: 1985 | Value: 261.9
Year: 1986 | Value: 256.1
Year: 1987 | Value: 170.7
Year: 1988 | Value: 165.6
Year: 1989 | Value: 159.9
Year: 1990 | Value: 153.6
Year: 1991 | Value: 146.5
Year: 1992 | Value: 138.8
Year: 1993 | Value: 130.7
Year: 1994 | Value: 122.6
Year: 1995 | Value: 114.8
Year: 1996 | Value: 107.5
Year: 1997 | Value: 100.9
Year: 1998 | Value: 95.1
Year: 1999 | Value: 108.6
Year: 2000 | Value: 85.3
Year: 2001 | Value: 81.1
Year: 2002 | Value: 77.3
Year: 2003 | Value: 73.8
Year: 2004 | Value: 70.5
Year: 2005 | Value: 67.5
Year: 2006 | Value: 64.6
Year: 2007 | Value: 61.9
Year: 2008 | Value: 59.4
Year: 2009 | Value: 57.1
Year: 2010 | Value: 55
Year: 2011 | Value: 53.1
Year: 2012 | Value: 51.2
Year: 2013 | Value: 49.4
Year: 2014 | Value: 47.8
Year: 2015 | Value: 46.1
Year: 2016 | Value: 44.6
Year: 2017 | Value: 43.2
Year: 2018 | Value: 41.7
Year: 2019 | Value: 40.3
Year: 2020 | Value: 39.1
Year: 2021 | Value: 37.9
Year: 2022 | Value: 36.6
Year: 2023 | Value: 35.4
Remark: Eritrea
Remark: Mortality rate, under-5 (per 1,000 live births)
