Entity: PAN / SH.DYN.MORT
Year: 1960 | Value: 93.1
Year: 1961 | Value: 90.4
Year: 1962 | Value: 87.8
Year: 1963 | Value: 85.2
Year: 1964 | Value: 82.8
Year: 1965 | Value: 80.5
Year: 1966 | Value: 78.3
Year: 1967 | Value: 76.2
Year: 1968 | Value: 73.8
Year: 1969 | Value: 71
Year: 1970 | Value: 67.8
Year: 1971 | Value: 64.3
Year: 1972 | Value: 60.7
Year: 1973 | Value: 57.2
Year: 1974 | Value: 54.1
Year: 1975 | Value: 51.5
Year: 1976 | Value: 49.3
Year: 1977 | Value: 47.6
Year: 1978 | Value: 46.1
Year: 1979 | Value: 44.7
Year: 1980 | Value: 43.4
Year: 1981 | Value: 41.9
Year: 1982 | Value: 40.5
Year: 1983 | Value: 39
Year: 1984 | Value: 37.5
Year: 1985 | Value: 36.1
Year: 1986 | Value: 34.7
Year: 1987 | Value: 33.5
Year: 1988 | Value: 32.4
Year: 1989 | Value: 31.4
Year: 1990 | Value: 30.5
Year: 1991 | Value: 29.7
Year: 1992 | Value: 29.1
Year: 1993 | Value: 28.7
Year: 1994 | Value: 28.3
Year: 1995 | Value: 28
Year: 1996 | Value: 27.7
Year: 1997 | Value: 27.3
Year: 1998 | Value: 26.8
Year: 1999 | Value: 26.3
Year: 2000 | Value: 25.6
Year: 2001 | Value: 24.9
Year: 2002 | Value: 24.1
Year: 2003 | Value: 23.3
Year: 2004 | Value: 22.5
Year: 2005 | Value: 21.7
Year: 2006 | Value: 21
Year: 2007 | Value: 20.3
Year: 2008 | Value: 19.7
Year: 2009 | Value: 19.1
Year: 2010 | Value: 18.6
Year: 2011 | Value: 18.1
Year: 2012 | Value: 17.7
Year: 2013 | Value: 17.5
Year: 2014 | Value: 17.3
Year: 2015 | Value: 17.2
Year: 2016 | Value: 17
Year: 2017 | Value: 16.8
Year: 2018 | Value: 16.5
Year: 2019 | Value: 15.9
Year: 2020 | Value: 15.2
Year: 2021 | Value: 14.5
Year: 2022 | Value: 13.9
Year: 2023 | Value: 13.3
Remark: Panama
Remark: Mortality rate, under-5 (per 1,000 live births)
