Entity: AFW / SH.DYN.MORT
Year: 1990 | Value: 198.027940634512
Year: 1991 | Value: 196.342627739967
Year: 1992 | Value: 194.792107004657
Year: 1993 | Value: 193.129834521809
Year: 1994 | Value: 191.19671138224
Year: 1995 | Value: 188.879551540936
Year: 1996 | Value: 186.140991973689
Year: 1997 | Value: 182.592866554921
Year: 1998 | Value: 178.520481509666
Year: 1999 | Value: 173.95117365404
Year: 2000 | Value: 168.986796798122
Year: 2001 | Value: 163.80018403463
Year: 2002 | Value: 158.362260265767
Year: 2003 | Value: 152.865686105041
Year: 2004 | Value: 147.443086516047
Year: 2005 | Value: 142.197619492904
Year: 2006 | Value: 137.302381740468
Year: 2007 | Value: 132.792490854853
Year: 2008 | Value: 128.627647084077
Year: 2009 | Value: 129.544755083035
Year: 2010 | Value: 121.712749065176
Year: 2011 | Value: 118.528957391726
Year: 2012 | Value: 115.80657294891
Year: 2013 | Value: 113.599170995479
Year: 2014 | Value: 112.215793657169
Year: 2015 | Value: 109.224144920449
Year: 2016 | Value: 107.036377451589
Year: 2017 | Value: 105.157187178854
Year: 2018 | Value: 102.260921384481
Year: 2019 | Value: 101.440052039004
Year: 2020 | Value: 97.0265476087927
Year: 2021 | Value: 95.1061739586136
Year: 2022 | Value: 95.4174092711161
Year: 2023 | Value: 88.7263351835126
Remark: Africa Western and Central
Remark: Mortality rate, under-5 (per 1,000 live births)
