Entity: CMR / SH.DYN.MORT
Year: 1960 | Value: 280.3
Year: 1961 | Value: 274.1
Year: 1962 | Value: 268.9
Year: 1963 | Value: 264.3
Year: 1964 | Value: 259.5
Year: 1965 | Value: 253.8
Year: 1966 | Value: 247.2
Year: 1967 | Value: 239.5
Year: 1968 | Value: 230.7
Year: 1969 | Value: 221.8
Year: 1970 | Value: 213.3
Year: 1971 | Value: 205.9
Year: 1972 | Value: 200
Year: 1973 | Value: 195.9
Year: 1974 | Value: 193.2
Year: 1975 | Value: 191.5
Year: 1976 | Value: 190.2
Year: 1977 | Value: 188.6
Year: 1978 | Value: 186.5
Year: 1979 | Value: 183.2
Year: 1980 | Value: 179.1
Year: 1981 | Value: 173.9
Year: 1982 | Value: 167.9
Year: 1983 | Value: 161.5
Year: 1984 | Value: 155.2
Year: 1985 | Value: 149.2
Year: 1986 | Value: 144.2
Year: 1987 | Value: 140.2
Year: 1988 | Value: 137.5
Year: 1989 | Value: 136.3
Year: 1990 | Value: 136.6
Year: 1991 | Value: 138.2
Year: 1992 | Value: 140.4
Year: 1993 | Value: 142.7
Year: 1994 | Value: 145
Year: 1995 | Value: 146.9
Year: 1996 | Value: 148.1
Year: 1997 | Value: 148.5
Year: 1998 | Value: 148
Year: 1999 | Value: 146.7
Year: 2000 | Value: 144.4
Year: 2001 | Value: 141.4
Year: 2002 | Value: 138.1
Year: 2003 | Value: 134.7
Year: 2004 | Value: 131.3
Year: 2005 | Value: 128.1
Year: 2006 | Value: 124.6
Year: 2007 | Value: 121.3
Year: 2008 | Value: 117.7
Year: 2009 | Value: 114.3
Year: 2010 | Value: 110
Year: 2011 | Value: 105.9
Year: 2012 | Value: 101.6
Year: 2013 | Value: 97.3
Year: 2014 | Value: 93.1
Year: 2015 | Value: 89
Year: 2016 | Value: 85.6
Year: 2017 | Value: 82.5
Year: 2018 | Value: 79.7
Year: 2019 | Value: 77.2
Year: 2020 | Value: 74.6
Year: 2021 | Value: 72.1
Year: 2022 | Value: 69.5
Year: 2023 | Value: 67.2
Remark: Cameroon
Remark: Mortality rate, under-5 (per 1,000 live births)
