Entity: TCD / SH.DYN.MORT
Year: 1960 | Value: 267.2
Year: 1961 | Value: 266.2
Year: 1962 | Value: 265.2
Year: 1963 | Value: 263.9
Year: 1964 | Value: 262.6
Year: 1965 | Value: 261.4
Year: 1966 | Value: 260
Year: 1967 | Value: 258.6
Year: 1968 | Value: 257.1
Year: 1969 | Value: 255.6
Year: 1970 | Value: 254.3
Year: 1971 | Value: 252.8
Year: 1972 | Value: 251.5
Year: 1973 | Value: 249.8
Year: 1974 | Value: 248.4
Year: 1975 | Value: 246.9
Year: 1976 | Value: 245.5
Year: 1977 | Value: 243.9
Year: 1978 | Value: 242.2
Year: 1979 | Value: 240.5
Year: 1980 | Value: 238.4
Year: 1981 | Value: 236.4
Year: 1982 | Value: 234
Year: 1983 | Value: 231.6
Year: 1984 | Value: 228.9
Year: 1985 | Value: 226.1
Year: 1986 | Value: 223.3
Year: 1987 | Value: 220.4
Year: 1988 | Value: 217.5
Year: 1989 | Value: 214.5
Year: 1990 | Value: 211.6
Year: 1991 | Value: 208.8
Year: 1992 | Value: 206
Year: 1993 | Value: 203.3
Year: 1994 | Value: 200.7
Year: 1995 | Value: 198.1
Year: 1996 | Value: 195.5
Year: 1997 | Value: 192.8
Year: 1998 | Value: 189.9
Year: 1999 | Value: 186.8
Year: 2000 | Value: 183.6
Year: 2001 | Value: 180.2
Year: 2002 | Value: 176.8
Year: 2003 | Value: 173.4
Year: 2004 | Value: 170
Year: 2005 | Value: 166.5
Year: 2006 | Value: 162.9
Year: 2007 | Value: 159.2
Year: 2008 | Value: 155.4
Year: 2009 | Value: 151.5
Year: 2010 | Value: 147.7
Year: 2011 | Value: 143.9
Year: 2012 | Value: 140.1
Year: 2013 | Value: 136.5
Year: 2014 | Value: 133
Year: 2015 | Value: 129.3
Year: 2016 | Value: 125.7
Year: 2017 | Value: 122
Year: 2018 | Value: 118.3
Year: 2019 | Value: 114.6
Year: 2020 | Value: 111
Year: 2021 | Value: 107.6
Year: 2022 | Value: 104.3
Year: 2023 | Value: 101.1
Remark: Chad
Remark: Mortality rate, under-5 (per 1,000 live births)
