Entity: KGZ / SH.DYN.MORT
Year: 1975 | Value: 114.6
Year: 1976 | Value: 111.7
Year: 1977 | Value: 108.7
Year: 1978 | Value: 105.7
Year: 1979 | Value: 102.6
Year: 1980 | Value: 99.2
Year: 1981 | Value: 95.6
Year: 1982 | Value: 91.7
Year: 1983 | Value: 87.5
Year: 1984 | Value: 83.4
Year: 1985 | Value: 79.2
Year: 1986 | Value: 75.4
Year: 1987 | Value: 71.8
Year: 1988 | Value: 68.7
Year: 1989 | Value: 66.4
Year: 1990 | Value: 65.2
Year: 1991 | Value: 64.7
Year: 1992 | Value: 64.7
Year: 1993 | Value: 64.9
Year: 1994 | Value: 64.8
Year: 1995 | Value: 63.6
Year: 1996 | Value: 61.7
Year: 1997 | Value: 59.2
Year: 1998 | Value: 56.3
Year: 1999 | Value: 53.5
Year: 2000 | Value: 50.8
Year: 2001 | Value: 48.1
Year: 2002 | Value: 45.7
Year: 2003 | Value: 43.3
Year: 2004 | Value: 41.2
Year: 2005 | Value: 39.3
Year: 2006 | Value: 37.6
Year: 2007 | Value: 35.7
Year: 2008 | Value: 33.7
Year: 2009 | Value: 31.6
Year: 2010 | Value: 29.6
Year: 2011 | Value: 27.7
Year: 2012 | Value: 26
Year: 2013 | Value: 24.7
Year: 2014 | Value: 23.5
Year: 2015 | Value: 22.2
Year: 2016 | Value: 21.1
Year: 2017 | Value: 20
Year: 2018 | Value: 19.1
Year: 2019 | Value: 18.4
Year: 2020 | Value: 17.8
Year: 2021 | Value: 17.5
Year: 2022 | Value: 17.2
Year: 2023 | Value: 17
Remark: Kyrgyz Republic
Remark: Mortality rate, under-5 (per 1,000 live births)
