Entity: PLW / SH.DYN.MORT
Year: 1965 | Value: 95.8
Year: 1966 | Value: 92.7
Year: 1967 | Value: 89.7
Year: 1968 | Value: 86.5
Year: 1969 | Value: 83.4
Year: 1970 | Value: 80
Year: 1971 | Value: 76.2
Year: 1972 | Value: 72.4
Year: 1973 | Value: 68.5
Year: 1974 | Value: 64.6
Year: 1975 | Value: 60.6
Year: 1976 | Value: 57
Year: 1977 | Value: 53.7
Year: 1978 | Value: 50.9
Year: 1979 | Value: 48.4
Year: 1980 | Value: 46.3
Year: 1981 | Value: 44.4
Year: 1982 | Value: 42.7
Year: 1983 | Value: 41.3
Year: 1984 | Value: 40.1
Year: 1985 | Value: 39
Year: 1986 | Value: 38.1
Year: 1987 | Value: 37.3
Year: 1988 | Value: 36.6
Year: 1989 | Value: 36
Year: 1990 | Value: 35.3
Year: 1991 | Value: 34.7
Year: 1992 | Value: 34
Year: 1993 | Value: 33.2
Year: 1994 | Value: 32.3
Year: 1995 | Value: 31.4
Year: 1996 | Value: 30.4
Year: 1997 | Value: 29.4
Year: 1998 | Value: 28.4
Year: 1999 | Value: 27.4
Year: 2000 | Value: 26.5
Year: 2001 | Value: 25.5
Year: 2002 | Value: 24.6
Year: 2003 | Value: 23.8
Year: 2004 | Value: 22.9
Year: 2005 | Value: 22.1
Year: 2006 | Value: 21.4
Year: 2007 | Value: 20.7
Year: 2008 | Value: 20.2
Year: 2009 | Value: 19.8
Year: 2010 | Value: 19.7
Year: 2011 | Value: 19.7
Year: 2012 | Value: 19.9
Year: 2013 | Value: 20.3
Year: 2014 | Value: 20.8
Year: 2015 | Value: 21.4
Year: 2016 | Value: 22.1
Year: 2017 | Value: 22.8
Year: 2018 | Value: 23.2
Year: 2019 | Value: 23.4
Year: 2020 | Value: 23.3
Year: 2021 | Value: 23
Year: 2022 | Value: 22.7
Year: 2023 | Value: 22.3
Remark: Palau
Remark: Mortality rate, under-5 (per 1,000 live births)
