Entity: TKM / SH.DYN.MORT
Year: 1977 | Value: 132.4
Year: 1978 | Value: 127.8
Year: 1979 | Value: 123
Year: 1980 | Value: 118.5
Year: 1981 | Value: 114
Year: 1982 | Value: 109.2
Year: 1983 | Value: 104.5
Year: 1984 | Value: 99.8
Year: 1985 | Value: 95.1
Year: 1986 | Value: 90.8
Year: 1987 | Value: 87
Year: 1988 | Value: 83.6
Year: 1989 | Value: 80.9
Year: 1990 | Value: 79.1
Year: 1991 | Value: 78.3
Year: 1992 | Value: 78.3
Year: 1993 | Value: 78.7
Year: 1994 | Value: 79.2
Year: 1995 | Value: 79.4
Year: 1996 | Value: 79
Year: 1997 | Value: 77.9
Year: 1998 | Value: 75.9
Year: 1999 | Value: 73.1
Year: 2000 | Value: 69.7
Year: 2001 | Value: 66.1
Year: 2002 | Value: 62.4
Year: 2003 | Value: 58.8
Year: 2004 | Value: 55.6
Year: 2005 | Value: 52.5
Year: 2006 | Value: 49.9
Year: 2007 | Value: 47.7
Year: 2008 | Value: 46
Year: 2009 | Value: 44.5
Year: 2010 | Value: 43.6
Year: 2011 | Value: 42.9
Year: 2012 | Value: 42.5
Year: 2013 | Value: 42.5
Year: 2014 | Value: 42.5
Year: 2015 | Value: 42.9
Year: 2016 | Value: 43.3
Year: 2017 | Value: 43.7
Year: 2018 | Value: 43.6
Year: 2019 | Value: 43.3
Year: 2020 | Value: 42.6
Year: 2021 | Value: 41.8
Year: 2022 | Value: 41
Year: 2023 | Value: 40
Remark: Turkmenistan
Remark: Mortality rate, under-5 (per 1,000 live births)
