Entity: OED / SH.DYN.MORT
Year: 1990 | Value: 21.9138880170507
Year: 1991 | Value: 20.9791910608382
Year: 1992 | Value: 20.0619070924086
Year: 1993 | Value: 19.2708811437885
Year: 1994 | Value: 18.4416080127191
Year: 1995 | Value: 17.6161481533027
Year: 1996 | Value: 16.7124433810083
Year: 1997 | Value: 15.9010853554881
Year: 1998 | Value: 15.1439118169196
Year: 1999 | Value: 14.4252533375205
Year: 2000 | Value: 13.610905801029
Year: 2001 | Value: 13.0214689617916
Year: 2002 | Value: 12.4521044242308
Year: 2003 | Value: 11.8889052750879
Year: 2004 | Value: 11.4088433080417
Year: 2005 | Value: 10.9669688842918
Year: 2006 | Value: 10.4818818913591
Year: 2007 | Value: 10.0299851838932
Year: 2008 | Value: 9.64808091189657
Year: 2009 | Value: 9.35493812170976
Year: 2010 | Value: 8.97825790817981
Year: 2011 | Value: 8.72735095669509
Year: 2012 | Value: 8.45012581700029
Year: 2013 | Value: 8.23217523113183
Year: 2014 | Value: 7.99521631309348
Year: 2015 | Value: 7.77052864080908
Year: 2016 | Value: 7.53693892672428
Year: 2017 | Value: 7.35412265322484
Year: 2018 | Value: 7.2043277728835
Year: 2019 | Value: 7.07610157193998
Year: 2020 | Value: 6.94767575409873
Year: 2021 | Value: 6.79315993491412
Year: 2022 | Value: 6.70016666768964
Year: 2023 | Value: 6.89826215836792
Remark: OECD members
Remark: Mortality rate, under-5 (per 1,000 live births)
