Entity: LCN / SH.DYN.MORT
Year: 1990 | Value: 54.8
Year: 1991 | Value: 52.4
Year: 1992 | Value: 50
Year: 1993 | Value: 47.6
Year: 1994 | Value: 45.3
Year: 1995 | Value: 43
Year: 1996 | Value: 40.8
Year: 1997 | Value: 38.6
Year: 1998 | Value: 37.2
Year: 1999 | Value: 34.7
Year: 2000 | Value: 33
Year: 2001 | Value: 31.3
Year: 2002 | Value: 29.8
Year: 2003 | Value: 28.4
Year: 2004 | Value: 27.1
Year: 2005 | Value: 25.9
Year: 2006 | Value: 24.8
Year: 2007 | Value: 23.8
Year: 2008 | Value: 22.9
Year: 2009 | Value: 22.1
Year: 2010 | Value: 22.8
Year: 2011 | Value: 20.6
Year: 2012 | Value: 20
Year: 2013 | Value: 19.4
Year: 2014 | Value: 18.9
Year: 2015 | Value: 18.5
Year: 2016 | Value: 18.6
Year: 2017 | Value: 17.9
Year: 2018 | Value: 17.5
Year: 2019 | Value: 17.2
Year: 2020 | Value: 16.9
Year: 2021 | Value: 16.5
Year: 2022 | Value: 16.2
Year: 2023 | Value: 15.9
Remark: Latin America & Caribbean
Remark: Mortality rate, under-5 (per 1,000 live births)
