Entity: SGP / SH.DYN.MORT
Year: 1960 | Value: 47.6
Year: 1961 | Value: 43.7
Year: 1962 | Value: 40.5
Year: 1963 | Value: 38.1
Year: 1964 | Value: 36.4
Year: 1965 | Value: 35
Year: 1966 | Value: 33.4
Year: 1967 | Value: 31.8
Year: 1968 | Value: 30.1
Year: 1969 | Value: 28.6
Year: 1970 | Value: 27.1
Year: 1971 | Value: 25.6
Year: 1972 | Value: 23.9
Year: 1973 | Value: 21.8
Year: 1974 | Value: 19.5
Year: 1975 | Value: 17.5
Year: 1976 | Value: 16.2
Year: 1977 | Value: 15.4
Year: 1978 | Value: 15.1
Year: 1979 | Value: 14.9
Year: 1980 | Value: 14.6
Year: 1981 | Value: 14
Year: 1982 | Value: 13.2
Year: 1983 | Value: 12.3
Year: 1984 | Value: 11.6
Year: 1985 | Value: 10.9
Year: 1986 | Value: 10.3
Year: 1987 | Value: 9.7
Year: 1988 | Value: 9.1
Year: 1989 | Value: 8.4
Year: 1990 | Value: 7.7
Year: 1991 | Value: 7
Year: 1992 | Value: 6.3
Year: 1993 | Value: 5.8
Year: 1994 | Value: 5.4
Year: 1995 | Value: 5.1
Year: 1996 | Value: 4.8
Year: 1997 | Value: 4.6
Year: 1998 | Value: 4.4
Year: 1999 | Value: 4.1
Year: 2000 | Value: 3.8
Year: 2001 | Value: 3.6
Year: 2002 | Value: 3.4
Year: 2003 | Value: 3.2
Year: 2004 | Value: 3.1
Year: 2005 | Value: 3
Year: 2006 | Value: 2.9
Year: 2007 | Value: 2.9
Year: 2008 | Value: 2.8
Year: 2009 | Value: 2.8
Year: 2010 | Value: 2.8
Year: 2011 | Value: 2.8
Year: 2012 | Value: 2.8
Year: 2013 | Value: 2.8
Year: 2014 | Value: 2.7
Year: 2015 | Value: 2.7
Year: 2016 | Value: 2.7
Year: 2017 | Value: 2.6
Year: 2018 | Value: 2.5
Year: 2019 | Value: 2.4
Year: 2020 | Value: 2.3
Year: 2021 | Value: 2.2
Year: 2022 | Value: 2.2
Year: 2023 | Value: 2.1
Remark: Singapore
Remark: Mortality rate, under-5 (per 1,000 live births)
