Entity: MUS / SH.DYN.MORT
Year: 1960 | Value: 102
Year: 1961 | Value: 98.2
Year: 1962 | Value: 93.1
Year: 1963 | Value: 87.2
Year: 1964 | Value: 84
Year: 1965 | Value: 86.6
Year: 1966 | Value: 92.5
Year: 1967 | Value: 95.5
Year: 1968 | Value: 92.5
Year: 1969 | Value: 87.2
Year: 1970 | Value: 83.5
Year: 1971 | Value: 81.5
Year: 1972 | Value: 79.8
Year: 1973 | Value: 77.1
Year: 1974 | Value: 72.4
Year: 1975 | Value: 65.3
Year: 1976 | Value: 57.4
Year: 1977 | Value: 50.8
Year: 1978 | Value: 46.2
Year: 1979 | Value: 42.8
Year: 1980 | Value: 40.2
Year: 1981 | Value: 37.7
Year: 1982 | Value: 34.7
Year: 1983 | Value: 31.5
Year: 1984 | Value: 29.2
Year: 1985 | Value: 28.5
Year: 1986 | Value: 28.8
Year: 1987 | Value: 28.5
Year: 1988 | Value: 27
Year: 1989 | Value: 25
Year: 1990 | Value: 23.2
Year: 1991 | Value: 21.9
Year: 1992 | Value: 21.3
Year: 1993 | Value: 21.2
Year: 1994 | Value: 21.6
Year: 1995 | Value: 22.2
Year: 1996 | Value: 22.6
Year: 1997 | Value: 22.5
Year: 1998 | Value: 21.6
Year: 1999 | Value: 20.3
Year: 2000 | Value: 18.9
Year: 2001 | Value: 17.6
Year: 2002 | Value: 16.6
Year: 2003 | Value: 16
Year: 2004 | Value: 15.7
Year: 2005 | Value: 15.5
Year: 2006 | Value: 15.4
Year: 2007 | Value: 15.2
Year: 2008 | Value: 15
Year: 2009 | Value: 14.8
Year: 2010 | Value: 14.8
Year: 2011 | Value: 14.9
Year: 2012 | Value: 15
Year: 2013 | Value: 14.9
Year: 2014 | Value: 14.7
Year: 2015 | Value: 14.7
Year: 2016 | Value: 14.7
Year: 2017 | Value: 15
Year: 2018 | Value: 15.3
Year: 2019 | Value: 15.7
Year: 2020 | Value: 15.8
Year: 2021 | Value: 15.7
Year: 2022 | Value: 15.5
Year: 2023 | Value: 15.2
Remark: Mauritius
Remark: Mortality rate, under-5 (per 1,000 live births)
