Entity: GRD / SH.DYN.MORT
Year: 1960 | Value: 95
Year: 1961 | Value: 88.3
Year: 1962 | Value: 81.5
Year: 1963 | Value: 75
Year: 1964 | Value: 69.1
Year: 1965 | Value: 63.9
Year: 1966 | Value: 59.5
Year: 1967 | Value: 55.9
Year: 1968 | Value: 53
Year: 1969 | Value: 50.6
Year: 1970 | Value: 48.7
Year: 1971 | Value: 47.1
Year: 1972 | Value: 45.8
Year: 1973 | Value: 44.7
Year: 1974 | Value: 43.6
Year: 1975 | Value: 42.5
Year: 1976 | Value: 41.5
Year: 1977 | Value: 40.3
Year: 1978 | Value: 39
Year: 1979 | Value: 37.7
Year: 1980 | Value: 36.2
Year: 1981 | Value: 34.6
Year: 1982 | Value: 33
Year: 1983 | Value: 31.5
Year: 1984 | Value: 29.9
Year: 1985 | Value: 28.5
Year: 1986 | Value: 27.1
Year: 1987 | Value: 25.8
Year: 1988 | Value: 24.6
Year: 1989 | Value: 23.5
Year: 1990 | Value: 22.4
Year: 1991 | Value: 21.3
Year: 1992 | Value: 20.4
Year: 1993 | Value: 19.5
Year: 1994 | Value: 18.7
Year: 1995 | Value: 17.9
Year: 1996 | Value: 17.3
Year: 1997 | Value: 16.7
Year: 1998 | Value: 16.2
Year: 1999 | Value: 15.8
Year: 2000 | Value: 15.5
Year: 2001 | Value: 15.2
Year: 2002 | Value: 15
Year: 2003 | Value: 14.9
Year: 2004 | Value: 14.9
Year: 2005 | Value: 14.8
Year: 2006 | Value: 14.9
Year: 2007 | Value: 15
Year: 2008 | Value: 15.1
Year: 2009 | Value: 15.4
Year: 2010 | Value: 15.7
Year: 2011 | Value: 16
Year: 2012 | Value: 16.4
Year: 2013 | Value: 16.8
Year: 2014 | Value: 17.2
Year: 2015 | Value: 17.5
Year: 2016 | Value: 17.9
Year: 2017 | Value: 18.1
Year: 2018 | Value: 18.3
Year: 2019 | Value: 18.5
Year: 2020 | Value: 18.7
Year: 2021 | Value: 18.7
Year: 2022 | Value: 18.5
Year: 2023 | Value: 18.3
Remark: Grenada
Remark: Mortality rate, under-5 (per 1,000 live births)
