Entity: CPV / SH.DYN.MORT
Year: 1960 | Value: 172.3
Year: 1961 | Value: 169.2
Year: 1962 | Value: 165.6
Year: 1963 | Value: 162.3
Year: 1964 | Value: 158.5
Year: 1965 | Value: 154.3
Year: 1966 | Value: 149.7
Year: 1967 | Value: 144.9
Year: 1968 | Value: 139.5
Year: 1969 | Value: 133.8
Year: 1970 | Value: 127.5
Year: 1971 | Value: 121.1
Year: 1972 | Value: 114.5
Year: 1973 | Value: 108
Year: 1974 | Value: 101.8
Year: 1975 | Value: 96
Year: 1976 | Value: 90.9
Year: 1977 | Value: 86.5
Year: 1978 | Value: 82.7
Year: 1979 | Value: 80
Year: 1980 | Value: 78.2
Year: 1981 | Value: 77.2
Year: 1982 | Value: 76.5
Year: 1983 | Value: 75.9
Year: 1984 | Value: 74.6
Year: 1985 | Value: 72.5
Year: 1986 | Value: 69.5
Year: 1987 | Value: 65.9
Year: 1988 | Value: 62.1
Year: 1989 | Value: 58.8
Year: 1990 | Value: 56.4
Year: 1991 | Value: 55
Year: 1992 | Value: 54.6
Year: 1993 | Value: 54.6
Year: 1994 | Value: 54.5
Year: 1995 | Value: 53.7
Year: 1996 | Value: 51.7
Year: 1997 | Value: 48.4
Year: 1998 | Value: 44.4
Year: 1999 | Value: 40
Year: 2000 | Value: 36
Year: 2001 | Value: 32.8
Year: 2002 | Value: 30.5
Year: 2003 | Value: 29
Year: 2004 | Value: 28.2
Year: 2005 | Value: 28
Year: 2006 | Value: 28
Year: 2007 | Value: 28
Year: 2008 | Value: 27.9
Year: 2009 | Value: 27.5
Year: 2010 | Value: 26.7
Year: 2011 | Value: 25.6
Year: 2012 | Value: 24.2
Year: 2013 | Value: 22.6
Year: 2014 | Value: 20.9
Year: 2015 | Value: 19.1
Year: 2016 | Value: 17.6
Year: 2017 | Value: 16.2
Year: 2018 | Value: 15.1
Year: 2019 | Value: 14.1
Year: 2020 | Value: 13.3
Year: 2021 | Value: 12.7
Year: 2022 | Value: 12.1
Year: 2023 | Value: 11.6
Remark: Cabo Verde
Remark: Mortality rate, under-5 (per 1,000 live births)
