Entity: NZL / SH.DYN.MORT
Year: 1960 | Value: 27.8
Year: 1961 | Value: 26.8
Year: 1962 | Value: 25.8
Year: 1963 | Value: 24.8
Year: 1964 | Value: 23.9
Year: 1965 | Value: 23.1
Year: 1966 | Value: 22.5
Year: 1967 | Value: 22
Year: 1968 | Value: 21.6
Year: 1969 | Value: 21.2
Year: 1970 | Value: 20.8
Year: 1971 | Value: 20.3
Year: 1972 | Value: 19.8
Year: 1973 | Value: 19.4
Year: 1974 | Value: 18.8
Year: 1975 | Value: 18.3
Year: 1976 | Value: 17.7
Year: 1977 | Value: 17.1
Year: 1978 | Value: 16.6
Year: 1979 | Value: 16.1
Year: 1980 | Value: 15.6
Year: 1981 | Value: 15.2
Year: 1982 | Value: 14.8
Year: 1983 | Value: 14.5
Year: 1984 | Value: 14.1
Year: 1985 | Value: 13.8
Year: 1986 | Value: 13.4
Year: 1987 | Value: 12.9
Year: 1988 | Value: 12.4
Year: 1989 | Value: 11.8
Year: 1990 | Value: 11.2
Year: 1991 | Value: 10.6
Year: 1992 | Value: 10
Year: 1993 | Value: 9.5
Year: 1994 | Value: 9.1
Year: 1995 | Value: 8.7
Year: 1996 | Value: 8.4
Year: 1997 | Value: 8.1
Year: 1998 | Value: 7.8
Year: 1999 | Value: 7.6
Year: 2000 | Value: 7.4
Year: 2001 | Value: 7.2
Year: 2002 | Value: 7
Year: 2003 | Value: 6.9
Year: 2004 | Value: 6.7
Year: 2005 | Value: 6.6
Year: 2006 | Value: 6.5
Year: 2007 | Value: 6.5
Year: 2008 | Value: 6.4
Year: 2009 | Value: 6.3
Year: 2010 | Value: 6.2
Year: 2011 | Value: 6.1
Year: 2012 | Value: 6
Year: 2013 | Value: 5.9
Year: 2014 | Value: 5.7
Year: 2015 | Value: 5.6
Year: 2016 | Value: 5.5
Year: 2017 | Value: 5.3
Year: 2018 | Value: 5.2
Year: 2019 | Value: 5.1
Year: 2020 | Value: 5
Year: 2021 | Value: 4.9
Year: 2022 | Value: 4.8
Year: 2023 | Value: 4.7
Remark: New Zealand
Remark: Mortality rate, under-5 (per 1,000 live births)
