Entity: SEN / SH.DYN.MORT
Year: 1960 | Value: 293.4
Year: 1961 | Value: 293.7
Year: 1962 | Value: 294.5
Year: 1963 | Value: 295.6
Year: 1964 | Value: 296.5
Year: 1965 | Value: 297
Year: 1966 | Value: 296.7
Year: 1967 | Value: 295.7
Year: 1968 | Value: 293.9
Year: 1969 | Value: 291.6
Year: 1970 | Value: 288.2
Year: 1971 | Value: 283.6
Year: 1972 | Value: 277.6
Year: 1973 | Value: 270.4
Year: 1974 | Value: 262.2
Year: 1975 | Value: 252.7
Year: 1976 | Value: 242.1
Year: 1977 | Value: 231.1
Year: 1978 | Value: 220.8
Year: 1979 | Value: 211.6
Year: 1980 | Value: 203.7
Year: 1981 | Value: 197.2
Year: 1982 | Value: 191.4
Year: 1983 | Value: 185.4
Year: 1984 | Value: 178.7
Year: 1985 | Value: 171.1
Year: 1986 | Value: 162.6
Year: 1987 | Value: 154.2
Year: 1988 | Value: 146.8
Year: 1989 | Value: 141.2
Year: 1990 | Value: 137.4
Year: 1991 | Value: 135.5
Year: 1992 | Value: 135
Year: 1993 | Value: 135.5
Year: 1994 | Value: 136.5
Year: 1995 | Value: 137.6
Year: 1996 | Value: 138.4
Year: 1997 | Value: 138.5
Year: 1998 | Value: 137.3
Year: 1999 | Value: 134.3
Year: 2000 | Value: 129.3
Year: 2001 | Value: 122.1
Year: 2002 | Value: 113.5
Year: 2003 | Value: 104.5
Year: 2004 | Value: 95.9
Year: 2005 | Value: 88
Year: 2006 | Value: 81.1
Year: 2007 | Value: 75.2
Year: 2008 | Value: 70.3
Year: 2009 | Value: 66.3
Year: 2010 | Value: 63
Year: 2011 | Value: 60.1
Year: 2012 | Value: 57.7
Year: 2013 | Value: 55.7
Year: 2014 | Value: 53.9
Year: 2015 | Value: 52.4
Year: 2016 | Value: 51.1
Year: 2017 | Value: 49.7
Year: 2018 | Value: 48.2
Year: 2019 | Value: 46.5
Year: 2020 | Value: 44.6
Year: 2021 | Value: 42.5
Year: 2022 | Value: 40.4
Year: 2023 | Value: 38.5
Remark: Senegal
Remark: Mortality rate, under-5 (per 1,000 live births)
