Entity: LKA / SH.DYN.MORT
Year: 1960 | Value: 94.1
Year: 1961 | Value: 89.5
Year: 1962 | Value: 86.6
Year: 1963 | Value: 84.8
Year: 1964 | Value: 83
Year: 1965 | Value: 80.7
Year: 1966 | Value: 78.1
Year: 1967 | Value: 75.5
Year: 1968 | Value: 73.2
Year: 1969 | Value: 71.4
Year: 1970 | Value: 70.2
Year: 1971 | Value: 69.4
Year: 1972 | Value: 68.6
Year: 1973 | Value: 67.7
Year: 1974 | Value: 66.2
Year: 1975 | Value: 64.1
Year: 1976 | Value: 61.2
Year: 1977 | Value: 57.7
Year: 1978 | Value: 53.8
Year: 1979 | Value: 49.9
Year: 1980 | Value: 46.3
Year: 1981 | Value: 42.9
Year: 1982 | Value: 39.8
Year: 1983 | Value: 36.7
Year: 1984 | Value: 33.5
Year: 1985 | Value: 30.2
Year: 1986 | Value: 27.4
Year: 1987 | Value: 25.4
Year: 1988 | Value: 24.1
Year: 1989 | Value: 27.4
Year: 1990 | Value: 23.3
Year: 1991 | Value: 23.2
Year: 1992 | Value: 22.9
Year: 1993 | Value: 22.2
Year: 1994 | Value: 21.4
Year: 1995 | Value: 20.5
Year: 1996 | Value: 19.5
Year: 1997 | Value: 18.6
Year: 1998 | Value: 17.6
Year: 1999 | Value: 16.9
Year: 2000 | Value: 16.3
Year: 2001 | Value: 15.8
Year: 2002 | Value: 15.5
Year: 2003 | Value: 15.2
Year: 2004 | Value: 28.8
Year: 2005 | Value: 14
Year: 2006 | Value: 13.3
Year: 2007 | Value: 12.6
Year: 2008 | Value: 12
Year: 2009 | Value: 20.8
Year: 2010 | Value: 11.2
Year: 2011 | Value: 10.8
Year: 2012 | Value: 10.3
Year: 2013 | Value: 9.8
Year: 2014 | Value: 9.2
Year: 2015 | Value: 8.7
Year: 2016 | Value: 8.3
Year: 2017 | Value: 7.9
Year: 2018 | Value: 7.6
Year: 2019 | Value: 7.2
Year: 2020 | Value: 6.9
Year: 2021 | Value: 6.6
Year: 2022 | Value: 6.4
Year: 2023 | Value: 6.1
Remark: Sri Lanka
Remark: Mortality rate, under-5 (per 1,000 live births)
