Entity: SLB / SH.DYN.MORT
Year: 1960 | Value: 167
Year: 1961 | Value: 160.1
Year: 1962 | Value: 153.5
Year: 1963 | Value: 146.7
Year: 1964 | Value: 140
Year: 1965 | Value: 133.4
Year: 1966 | Value: 126.7
Year: 1967 | Value: 119.9
Year: 1968 | Value: 113
Year: 1969 | Value: 106.1
Year: 1970 | Value: 99.4
Year: 1971 | Value: 92.9
Year: 1972 | Value: 86.9
Year: 1973 | Value: 81.2
Year: 1974 | Value: 76
Year: 1975 | Value: 79
Year: 1976 | Value: 66.8
Year: 1977 | Value: 62.9
Year: 1978 | Value: 59.5
Year: 1979 | Value: 56.4
Year: 1980 | Value: 53.8
Year: 1981 | Value: 51.4
Year: 1982 | Value: 49.3
Year: 1983 | Value: 47.4
Year: 1984 | Value: 45.8
Year: 1985 | Value: 44.2
Year: 1986 | Value: 42.8
Year: 1987 | Value: 41.6
Year: 1988 | Value: 40.4
Year: 1989 | Value: 39.3
Year: 1990 | Value: 38.2
Year: 1991 | Value: 37.2
Year: 1992 | Value: 36.2
Year: 1993 | Value: 35.2
Year: 1994 | Value: 34.3
Year: 1995 | Value: 33.5
Year: 1996 | Value: 32.7
Year: 1997 | Value: 32.1
Year: 1998 | Value: 31.6
Year: 1999 | Value: 31.1
Year: 2000 | Value: 30.7
Year: 2001 | Value: 30.3
Year: 2002 | Value: 29.9
Year: 2003 | Value: 29.7
Year: 2004 | Value: 29.4
Year: 2005 | Value: 29.1
Year: 2006 | Value: 28.8
Year: 2007 | Value: 28.5
Year: 2008 | Value: 28.1
Year: 2009 | Value: 27.6
Year: 2010 | Value: 27.2
Year: 2011 | Value: 26.7
Year: 2012 | Value: 26.2
Year: 2013 | Value: 25.8
Year: 2014 | Value: 25.3
Year: 2015 | Value: 24.9
Year: 2016 | Value: 24.5
Year: 2017 | Value: 24.1
Year: 2018 | Value: 23.6
Year: 2019 | Value: 23
Year: 2020 | Value: 22.4
Year: 2021 | Value: 21.8
Year: 2022 | Value: 21.2
Year: 2023 | Value: 20.6
Remark: Solomon Islands
Remark: Mortality rate, under-5 (per 1,000 live births)
