Entity: TMN / SH.DYN.MORT
Year: 1990 | Value: 102.243970150891
Year: 1991 | Value: 99.1671490937851
Year: 1992 | Value: 96.4986572786188
Year: 1993 | Value: 94.7454467870047
Year: 1994 | Value: 93.1594513795156
Year: 1995 | Value: 91.1872487642422
Year: 1996 | Value: 88.8983951971328
Year: 1997 | Value: 86.3919701508871
Year: 1998 | Value: 83.7261730615335
Year: 1999 | Value: 81.1996685416316
Year: 2000 | Value: 78.5576153378233
Year: 2001 | Value: 75.718336789158
Year: 2002 | Value: 73.2002144026021
Year: 2003 | Value: 70.9458780656375
Year: 2004 | Value: 68.4712722370917
Year: 2005 | Value: 66.1663064799874
Year: 2006 | Value: 64.220031039363
Year: 2007 | Value: 62.2286256812765
Year: 2008 | Value: 60.3478411505348
Year: 2009 | Value: 58.6781531430763
Year: 2010 | Value: 56.8943417518199
Year: 2011 | Value: 55.0866168619067
Year: 2012 | Value: 53.5568555402075
Year: 2013 | Value: 51.7634851198367
Year: 2014 | Value: 49.9043373667051
Year: 2015 | Value: 48.4504445285123
Year: 2016 | Value: 46.9334661543912
Year: 2017 | Value: 45.7381898418137
Year: 2018 | Value: 45.0347720324204
Year: 2019 | Value: 43.9893724512091
Year: 2020 | Value: 42.675317547486
Year: 2021 | Value: 41.6026525950837
Year: 2022 | Value: 40.3808128856023
Year: 2023 | Value: 39.2299842065779
Remark: Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)
Remark: Mortality rate, under-5 (per 1,000 live births)
