Entity: LCA / SH.DYN.MORT
Year: 1960 | Value: 134.2
Year: 1961 | Value: 128.5
Year: 1962 | Value: 122.5
Year: 1963 | Value: 116.2
Year: 1964 | Value: 109.6
Year: 1965 | Value: 102.9
Year: 1966 | Value: 96.2
Year: 1967 | Value: 89.6
Year: 1968 | Value: 83.2
Year: 1969 | Value: 77
Year: 1970 | Value: 71
Year: 1971 | Value: 65.4
Year: 1972 | Value: 60.2
Year: 1973 | Value: 55.3
Year: 1974 | Value: 50.8
Year: 1975 | Value: 46.7
Year: 1976 | Value: 43
Year: 1977 | Value: 39.7
Year: 1978 | Value: 36.8
Year: 1979 | Value: 34.2
Year: 1980 | Value: 32
Year: 1981 | Value: 30
Year: 1982 | Value: 28.3
Year: 1983 | Value: 26.8
Year: 1984 | Value: 25.5
Year: 1985 | Value: 24.4
Year: 1986 | Value: 23.5
Year: 1987 | Value: 22.7
Year: 1988 | Value: 22
Year: 1989 | Value: 21.4
Year: 1990 | Value: 20.9
Year: 1991 | Value: 20.5
Year: 1992 | Value: 20.1
Year: 1993 | Value: 19.8
Year: 1994 | Value: 19.5
Year: 1995 | Value: 19.2
Year: 1996 | Value: 19
Year: 1997 | Value: 18.8
Year: 1998 | Value: 18.7
Year: 1999 | Value: 18.6
Year: 2000 | Value: 18.5
Year: 2001 | Value: 18.4
Year: 2002 | Value: 18.3
Year: 2003 | Value: 18.3
Year: 2004 | Value: 18.3
Year: 2005 | Value: 18.3
Year: 2006 | Value: 18.2
Year: 2007 | Value: 18.2
Year: 2008 | Value: 18.2
Year: 2009 | Value: 18.1
Year: 2010 | Value: 18
Year: 2011 | Value: 17.9
Year: 2012 | Value: 17.8
Year: 2013 | Value: 17.7
Year: 2014 | Value: 17.5
Year: 2015 | Value: 17.4
Year: 2016 | Value: 17.2
Year: 2017 | Value: 17
Year: 2018 | Value: 16.7
Year: 2019 | Value: 16.5
Year: 2020 | Value: 16.3
Year: 2021 | Value: 16
Year: 2022 | Value: 15.8
Year: 2023 | Value: 15.5
Remark: St. Lucia
Remark: Mortality rate, under-5 (per 1,000 live births)
