Entity: HTI / SH.DYN.MORT
Year: 1960 | Value: 292.3
Year: 1961 | Value: 287.7
Year: 1962 | Value: 283.3
Year: 1963 | Value: 278.7
Year: 1964 | Value: 274.2
Year: 1965 | Value: 269.6
Year: 1966 | Value: 264.8
Year: 1967 | Value: 259.9
Year: 1968 | Value: 254.9
Year: 1969 | Value: 249.7
Year: 1970 | Value: 244.5
Year: 1971 | Value: 239.1
Year: 1972 | Value: 233.7
Year: 1973 | Value: 228.3
Year: 1974 | Value: 222.9
Year: 1975 | Value: 217.3
Year: 1976 | Value: 211.8
Year: 1977 | Value: 206.3
Year: 1978 | Value: 201
Year: 1979 | Value: 195.8
Year: 1980 | Value: 190.7
Year: 1981 | Value: 185.7
Year: 1982 | Value: 180.7
Year: 1983 | Value: 175.8
Year: 1984 | Value: 171.1
Year: 1985 | Value: 166.4
Year: 1986 | Value: 161.8
Year: 1987 | Value: 157.5
Year: 1988 | Value: 153.2
Year: 1989 | Value: 149.1
Year: 1990 | Value: 144.9
Year: 1991 | Value: 140.8
Year: 1992 | Value: 136.6
Year: 1993 | Value: 132.4
Year: 1994 | Value: 128
Year: 1995 | Value: 123.7
Year: 1996 | Value: 119.5
Year: 1997 | Value: 115.3
Year: 1998 | Value: 111.2
Year: 1999 | Value: 107.2
Year: 2000 | Value: 103.5
Year: 2001 | Value: 100
Year: 2002 | Value: 96.8
Year: 2003 | Value: 94
Year: 2004 | Value: 91.4
Year: 2005 | Value: 89.1
Year: 2006 | Value: 86.9
Year: 2007 | Value: 84.9
Year: 2008 | Value: 82.9
Year: 2009 | Value: 81.1
Year: 2010 | Value: 136.7
Year: 2011 | Value: 77.4
Year: 2012 | Value: 75.6
Year: 2013 | Value: 73.8
Year: 2014 | Value: 71.9
Year: 2015 | Value: 69.9
Year: 2016 | Value: 67.9
Year: 2017 | Value: 66.1
Year: 2018 | Value: 64.2
Year: 2019 | Value: 62.3
Year: 2020 | Value: 60.4
Year: 2021 | Value: 58.5
Year: 2022 | Value: 56.9
Year: 2023 | Value: 55.1
Remark: Haiti
Remark: Mortality rate, under-5 (per 1,000 live births)
