Entity: MDV / SH.DYN.MORT
Year: 1962 | Value: 333.6
Year: 1963 | Value: 324.6
Year: 1964 | Value: 315.1
Year: 1965 | Value: 306
Year: 1966 | Value: 296.8
Year: 1967 | Value: 287.1
Year: 1968 | Value: 277.4
Year: 1969 | Value: 267.9
Year: 1970 | Value: 257.8
Year: 1971 | Value: 247.4
Year: 1972 | Value: 236.1
Year: 1973 | Value: 224.4
Year: 1974 | Value: 212.4
Year: 1975 | Value: 200.6
Year: 1976 | Value: 189.3
Year: 1977 | Value: 178.6
Year: 1978 | Value: 168.6
Year: 1979 | Value: 159.2
Year: 1980 | Value: 150.1
Year: 1981 | Value: 141.8
Year: 1982 | Value: 134
Year: 1983 | Value: 126.8
Year: 1984 | Value: 119.9
Year: 1985 | Value: 113.4
Year: 1986 | Value: 107.3
Year: 1987 | Value: 101.4
Year: 1988 | Value: 95.9
Year: 1989 | Value: 90.6
Year: 1990 | Value: 85.7
Year: 1991 | Value: 80.8
Year: 1992 | Value: 76.1
Year: 1993 | Value: 71.5
Year: 1994 | Value: 66.8
Year: 1995 | Value: 62.2
Year: 1996 | Value: 57.4
Year: 1997 | Value: 52.8
Year: 1998 | Value: 48.1
Year: 1999 | Value: 43.6
Year: 2000 | Value: 39
Year: 2001 | Value: 34.7
Year: 2002 | Value: 30.8
Year: 2003 | Value: 27.2
Year: 2004 | Value: 27
Year: 2005 | Value: 21.6
Year: 2006 | Value: 19.4
Year: 2007 | Value: 17.6
Year: 2008 | Value: 16.1
Year: 2009 | Value: 14.9
Year: 2010 | Value: 13.8
Year: 2011 | Value: 12.9
Year: 2012 | Value: 12.1
Year: 2013 | Value: 11.3
Year: 2014 | Value: 10.5
Year: 2015 | Value: 9.9
Year: 2016 | Value: 9.2
Year: 2017 | Value: 8.6
Year: 2018 | Value: 8
Year: 2019 | Value: 7.4
Year: 2020 | Value: 6.9
Year: 2021 | Value: 6.4
Year: 2022 | Value: 6
Year: 2023 | Value: 5.7
Remark: Maldives
Remark: Mortality rate, under-5 (per 1,000 live births)
