Entity: QAT / SH.DYN.MORT
Year: 1969 | Value: 70.7
Year: 1970 | Value: 66
Year: 1971 | Value: 61.6
Year: 1972 | Value: 57.7
Year: 1973 | Value: 54
Year: 1974 | Value: 50.6
Year: 1975 | Value: 47.5
Year: 1976 | Value: 44.8
Year: 1977 | Value: 42.4
Year: 1978 | Value: 40.2
Year: 1979 | Value: 38.1
Year: 1980 | Value: 36.2
Year: 1981 | Value: 34.5
Year: 1982 | Value: 32.9
Year: 1983 | Value: 31.3
Year: 1984 | Value: 29.8
Year: 1985 | Value: 28.2
Year: 1986 | Value: 26.8
Year: 1987 | Value: 25.2
Year: 1988 | Value: 23.7
Year: 1989 | Value: 22.3
Year: 1990 | Value: 20.8
Year: 1991 | Value: 19.4
Year: 1992 | Value: 18.2
Year: 1993 | Value: 17.1
Year: 1994 | Value: 16.1
Year: 1995 | Value: 15.3
Year: 1996 | Value: 14.6
Year: 1997 | Value: 14
Year: 1998 | Value: 13.4
Year: 1999 | Value: 12.9
Year: 2000 | Value: 12.5
Year: 2001 | Value: 12
Year: 2002 | Value: 11.6
Year: 2003 | Value: 11.2
Year: 2004 | Value: 10.8
Year: 2005 | Value: 10.4
Year: 2006 | Value: 10.1
Year: 2007 | Value: 9.8
Year: 2008 | Value: 9.6
Year: 2009 | Value: 9.3
Year: 2010 | Value: 9.1
Year: 2011 | Value: 8.9
Year: 2012 | Value: 8.7
Year: 2013 | Value: 8.4
Year: 2014 | Value: 8.2
Year: 2015 | Value: 7.9
Year: 2016 | Value: 7.5
Year: 2017 | Value: 7.2
Year: 2018 | Value: 6.9
Year: 2019 | Value: 6.7
Year: 2020 | Value: 6.4
Year: 2021 | Value: 6.3
Year: 2022 | Value: 6.1
Year: 2023 | Value: 6
Remark: Qatar
Remark: Mortality rate, under-5 (per 1,000 live births)
