Entity: SSF / SH.DYN.MORT
Year: 1990 | Value: 179.4
Year: 1991 | Value: 182.3
Year: 1992 | Value: 180.9
Year: 1993 | Value: 175.2
Year: 1994 | Value: 174.7
Year: 1995 | Value: 170.1
Year: 1996 | Value: 167
Year: 1997 | Value: 163.8
Year: 1998 | Value: 162.2
Year: 1999 | Value: 155.1
Year: 2000 | Value: 150.2
Year: 2001 | Value: 145
Year: 2002 | Value: 139.3
Year: 2003 | Value: 133.9
Year: 2004 | Value: 128.9
Year: 2005 | Value: 123.6
Year: 2006 | Value: 118.1
Year: 2007 | Value: 113.3
Year: 2008 | Value: 108.7
Year: 2009 | Value: 106.9
Year: 2010 | Value: 101.3
Year: 2011 | Value: 101.2
Year: 2012 | Value: 94.8
Year: 2013 | Value: 91.6
Year: 2014 | Value: 90.3
Year: 2015 | Value: 88.1
Year: 2016 | Value: 85.9
Year: 2017 | Value: 84.2
Year: 2018 | Value: 79.8
Year: 2019 | Value: 77.7
Year: 2020 | Value: 74.7
Year: 2021 | Value: 72.7
Year: 2022 | Value: 72.8
Year: 2023 | Value: 68.1
Remark: Sub-Saharan Africa
Remark: Mortality rate, under-5 (per 1,000 live births)
