Entity: IDX / SH.DYN.MORT
Year: 1990 | Value: 164.642422661814
Year: 1991 | Value: 165.178549454779
Year: 1992 | Value: 162.477460704444
Year: 1993 | Value: 155.546043942552
Year: 1994 | Value: 153.132727173245
Year: 1995 | Value: 147.665501210069
Year: 1996 | Value: 144.100510524536
Year: 1997 | Value: 140.113640873139
Year: 1998 | Value: 137.963999537003
Year: 1999 | Value: 130.739526918161
Year: 2000 | Value: 125.624181641626
Year: 2001 | Value: 120.349640469593
Year: 2002 | Value: 115.135959912301
Year: 2003 | Value: 110.114689338399
Year: 2004 | Value: 105.983322259525
Year: 2005 | Value: 101.30504304896
Year: 2006 | Value: 96.4549905064235
Year: 2007 | Value: 92.2775784977311
Year: 2008 | Value: 89.4720132208394
Year: 2009 | Value: 87.2788474656007
Year: 2010 | Value: 83.0473767117755
Year: 2011 | Value: 82.8604671783453
Year: 2012 | Value: 77.1011682640027
Year: 2013 | Value: 73.9190415950669
Year: 2014 | Value: 73.0317383287766
Year: 2015 | Value: 70.9912432963722
Year: 2016 | Value: 68.9508557987329
Year: 2017 | Value: 67.6155643580904
Year: 2018 | Value: 63.6732626265598
Year: 2019 | Value: 61.9245629569127
Year: 2020 | Value: 59.3582947937948
Year: 2021 | Value: 58.0053633863497
Year: 2022 | Value: 58.5234041901834
Year: 2023 | Value: 54.3635599608315
Remark: IDA only
Remark: Mortality rate, under-5 (per 1,000 live births)
