Entity: TSA / SH.DYN.MORT
Year: 1990 | Value: 128.027813969098
Year: 1991 | Value: 124.040559320168
Year: 1992 | Value: 120.239382210711
Year: 1993 | Value: 116.437141417893
Year: 1994 | Value: 112.758473121109
Year: 1995 | Value: 109.101099590913
Year: 1996 | Value: 105.308735892857
Year: 1997 | Value: 101.515189906805
Year: 1998 | Value: 97.6425038141488
Year: 1999 | Value: 93.7448251603839
Year: 2000 | Value: 89.8081501951441
Year: 2001 | Value: 86.0073271615582
Year: 2002 | Value: 82.3592162586664
Year: 2003 | Value: 78.8637527489169
Year: 2004 | Value: 75.5926533564237
Year: 2005 | Value: 72.1169006577789
Year: 2006 | Value: 68.8329706045557
Year: 2007 | Value: 65.6838380865155
Year: 2008 | Value: 62.5267681885398
Year: 2009 | Value: 59.5971531835143
Year: 2010 | Value: 56.4536041648497
Year: 2011 | Value: 53.4218576561632
Year: 2012 | Value: 50.5638284719333
Year: 2013 | Value: 47.7864197009513
Year: 2014 | Value: 45.0885308864597
Year: 2015 | Value: 42.531766986147
Year: 2016 | Value: 40.1440105726384
Year: 2017 | Value: 37.8424311358607
Year: 2018 | Value: 35.6770686865372
Year: 2019 | Value: 33.6901085591463
Year: 2020 | Value: 31.926251134906
Year: 2021 | Value: 30.3151889907856
Year: 2022 | Value: 28.9935539750669
Year: 2023 | Value: 27.7817347409609
Remark: South Asia (IDA & IBRD)
Remark: Mortality rate, under-5 (per 1,000 live births)
