Entity: SSA / SH.DYN.MORT
Year: 1990 | Value: 176.447891042241
Year: 1991 | Value: 179.531153935996
Year: 1992 | Value: 178.954647335024
Year: 1993 | Value: 173.600906677897
Year: 1994 | Value: 173.718606842793
Year: 1995 | Value: 169.288543242249
Year: 1996 | Value: 166.99757157922
Year: 1997 | Value: 164.188909288274
Year: 1998 | Value: 162.792637779645
Year: 1999 | Value: 156.003028331229
Year: 2000 | Value: 151.33560555344
Year: 2001 | Value: 146.232865486136
Year: 2002 | Value: 140.652145629924
Year: 2003 | Value: 135.257735000072
Year: 2004 | Value: 130.44961516123
Year: 2005 | Value: 125.260979011008
Year: 2006 | Value: 119.746817386236
Year: 2007 | Value: 115.004342403636
Year: 2008 | Value: 110.341389294869
Year: 2009 | Value: 108.409614073807
Year: 2010 | Value: 103.15613078891
Year: 2011 | Value: 102.99881267043
Year: 2012 | Value: 96.7960119763942
Year: 2013 | Value: 93.46128505557
Year: 2014 | Value: 92.4242641684834
Year: 2015 | Value: 90.2103165880284
Year: 2016 | Value: 88.0732149697114
Year: 2017 | Value: 86.4363411471018
Year: 2018 | Value: 82.0731045807972
Year: 2019 | Value: 80.0345865293556
Year: 2020 | Value: 76.9728567411896
Year: 2021 | Value: 75.129061866359
Year: 2022 | Value: 75.1130559432009
Year: 2023 | Value: 70.4039202889813
Remark: Sub-Saharan Africa (excluding high income)
Remark: Mortality rate, under-5 (per 1,000 live births)
