Entity: TUN / SH.DYN.MORT
Year: 1962 | Value: 272.4
Year: 1963 | Value: 259.9
Year: 1964 | Value: 247.8
Year: 1965 | Value: 235.9
Year: 1966 | Value: 224.4
Year: 1967 | Value: 212.9
Year: 1968 | Value: 201.7
Year: 1969 | Value: 191
Year: 1970 | Value: 180.5
Year: 1971 | Value: 170.6
Year: 1972 | Value: 161.2
Year: 1973 | Value: 152
Year: 1974 | Value: 142.9
Year: 1975 | Value: 133.9
Year: 1976 | Value: 125.1
Year: 1977 | Value: 116.7
Year: 1978 | Value: 108.8
Year: 1979 | Value: 101.6
Year: 1980 | Value: 95.2
Year: 1981 | Value: 89.4
Year: 1982 | Value: 84.2
Year: 1983 | Value: 79.4
Year: 1984 | Value: 74.8
Year: 1985 | Value: 70.8
Year: 1986 | Value: 66.9
Year: 1987 | Value: 63.5
Year: 1988 | Value: 60.3
Year: 1989 | Value: 57.6
Year: 1990 | Value: 55
Year: 1991 | Value: 52.4
Year: 1992 | Value: 50
Year: 1993 | Value: 47.4
Year: 1994 | Value: 44.8
Year: 1995 | Value: 42
Year: 1996 | Value: 39.2
Year: 1997 | Value: 36.5
Year: 1998 | Value: 33.8
Year: 1999 | Value: 31.4
Year: 2000 | Value: 29.2
Year: 2001 | Value: 27.2
Year: 2002 | Value: 25.5
Year: 2003 | Value: 24
Year: 2004 | Value: 22.7
Year: 2005 | Value: 21.6
Year: 2006 | Value: 20.7
Year: 2007 | Value: 20
Year: 2008 | Value: 19.4
Year: 2009 | Value: 19
Year: 2010 | Value: 18.7
Year: 2011 | Value: 18.5
Year: 2012 | Value: 18.4
Year: 2013 | Value: 18.3
Year: 2014 | Value: 18.3
Year: 2015 | Value: 18.2
Year: 2016 | Value: 18.1
Year: 2017 | Value: 17.9
Year: 2018 | Value: 17.5
Year: 2019 | Value: 16.9
Year: 2020 | Value: 16
Year: 2021 | Value: 15
Year: 2022 | Value: 13.9
Year: 2023 | Value: 12.9
Remark: Tunisia
Remark: Mortality rate, under-5 (per 1,000 live births)
