Entity: SST / SH.DYN.MORT
Year: 1990 | Value: 66.8780175412784
Year: 1991 | Value: 66.1776017595704
Year: 1992 | Value: 64.5798697849781
Year: 1993 | Value: 63.266233945977
Year: 1994 | Value: 62.6824908946006
Year: 1995 | Value: 62.6137974730623
Year: 1996 | Value: 61.5488178517666
Year: 1997 | Value: 60.767188365952
Year: 1998 | Value: 61.1180480799798
Year: 1999 | Value: 62.2177538505186
Year: 2000 | Value: 51.0787501052809
Year: 2001 | Value: 50.58168961772
Year: 2002 | Value: 49.8700491972126
Year: 2003 | Value: 48.954513821821
Year: 2004 | Value: 47.7311744565918
Year: 2005 | Value: 46.3912362931134
Year: 2006 | Value: 44.1119902193907
Year: 2007 | Value: 42.3753351423257
Year: 2008 | Value: 40.9892164849049
Year: 2009 | Value: 39.4762968600805
Year: 2010 | Value: 37.4529080628342
Year: 2011 | Value: 35.3662521898782
Year: 2012 | Value: 34.0311150740715
Year: 2013 | Value: 33.1625241488161
Year: 2014 | Value: 32.361030389094
Year: 2015 | Value: 31.3616045031844
Year: 2016 | Value: 30.3615620055208
Year: 2017 | Value: 29.7869905584425
Year: 2018 | Value: 28.9954579564054
Year: 2019 | Value: 28.8047820339537
Year: 2020 | Value: 28.024101946979
Year: 2021 | Value: 27.3102561632702
Year: 2022 | Value: 26.8197530676387
Year: 2023 | Value: 26.1448546234728
Remark: Small states
Remark: Mortality rate, under-5 (per 1,000 live births)
