Entity: STP / SH.DYN.MORT
Year: 1965 | Value: 95.6
Year: 1966 | Value: 92.9
Year: 1967 | Value: 90.4
Year: 1968 | Value: 88.5
Year: 1969 | Value: 87.1
Year: 1970 | Value: 86.4
Year: 1971 | Value: 86.3
Year: 1972 | Value: 86.7
Year: 1973 | Value: 87.3
Year: 1974 | Value: 87.9
Year: 1975 | Value: 88.5
Year: 1976 | Value: 88.9
Year: 1977 | Value: 89.3
Year: 1978 | Value: 89.6
Year: 1979 | Value: 90.2
Year: 1980 | Value: 91
Year: 1981 | Value: 92.1
Year: 1982 | Value: 93.7
Year: 1983 | Value: 95.6
Year: 1984 | Value: 97.7
Year: 1985 | Value: 99.9
Year: 1986 | Value: 113.8
Year: 1987 | Value: 104
Year: 1988 | Value: 105.6
Year: 1989 | Value: 107
Year: 1990 | Value: 108.1
Year: 1991 | Value: 108.8
Year: 1992 | Value: 108.9
Year: 1993 | Value: 108.2
Year: 1994 | Value: 106.8
Year: 1995 | Value: 104.4
Year: 1996 | Value: 101.3
Year: 1997 | Value: 97.3
Year: 1998 | Value: 92.6
Year: 1999 | Value: 87.6
Year: 2000 | Value: 82.1
Year: 2001 | Value: 76.6
Year: 2002 | Value: 71
Year: 2003 | Value: 65.7
Year: 2004 | Value: 60.5
Year: 2005 | Value: 55.6
Year: 2006 | Value: 51.1
Year: 2007 | Value: 46.8
Year: 2008 | Value: 43
Year: 2009 | Value: 39.5
Year: 2010 | Value: 36.3
Year: 2011 | Value: 33.3
Year: 2012 | Value: 30.4
Year: 2013 | Value: 27.7
Year: 2014 | Value: 25.4
Year: 2015 | Value: 23.1
Year: 2016 | Value: 21.1
Year: 2017 | Value: 19.5
Year: 2018 | Value: 18.1
Year: 2019 | Value: 17
Year: 2020 | Value: 16
Year: 2021 | Value: 15.3
Year: 2022 | Value: 14.6
Year: 2023 | Value: 13.9
Remark: Sao Tome and Principe
Remark: Mortality rate, under-5 (per 1,000 live births)
