Entity: Argentina
Year: 2000 | Value: 91
Year: 2001 | Value: 89
Year: 2002 | Value: 95
Year: 2003 | Value: 97
Year: 2004 | Value: 99
Year: 2005 | Value: 98
Year: 2006 | Value: 97
Year: 2007 | Value: 94
Year: 2008 | Value: 96
Year: 2009 | Value: 96
Year: 2010 | Value: 95
Year: 2011 | Value: 95
Year: 2012 | Value: 94
Year: 2013 | Value: 94
Year: 2014 | Value: 95
Year: 2015 | Value: 89
Year: 2016 | Value: 90
Year: 2017 | Value: 90
Year: 2018 | Value: 94
Year: 2019 | Value: 86
Year: 2020 | Value: 77
Year: 2021 | Value: 86
Year: 2022 | Value: 85
