Entity: Japan
Year: 2000 | Value: 3.46011996269226
Year: 2001 | Value: 3.40082001686096
Year: 2002 | Value: 3.40898990631104
Year: 2003 | Value: 3.46662998199463
Year: 2004 | Value: 3.42611002922058
Year: 2005 | Value: 3.31493997573852
Year: 2006 | Value: 3.27667999267578
Year: 2007 | Value: 3.27934002876282
Year: 2008 | Value: 3.27241992950439
Year: 2010 | Value: 3.59951996803284
Year: 2011 | Value: 3.60527992248535
Year: 2012 | Value: 3.41945004463196
Year: 2013 | Value: 3.40875005722046
Year: 2014 | Value: 3.41529989242554
Year: 2015 | Value: 3.31221008300781
Year: 2016 | Value: 3.14643001556396
Year: 2017 | Value: 3.13057994842529
Year: 2018 | Value: 3.07782006263733
Year: 2019 | Value: 3.15533995628357
Year: 2020 | Value: 3.30628991127014
Year: 2021 | Value: 3.33563995361328
