Entity: Viet Nam
Year: 2008 | Value: 4.88674020767212
Year: 2009 | Value: 4.81650018692017
Year: 2010 | Value: 4.04593992233276
Year: 2011 | Value: 3.7802300453186
Year: 2012 | Value: 4.40817022323608
Year: 2013 | Value: 4.52833986282349
Year: 2014 | Value: 3.54012312110584
Year: 2015 | Value: 3.41660449674943
Year: 2016 | Value: 3.46906995773315
Year: 2017 | Value: 3.41865686539527
Year: 2018 | Value: 3.29537010192871
Year: 2019 | Value: 3.08499832693462
Year: 2020 | Value: 3.21652900152514
Year: 2021 | Value: 2.94517488804327
Year: 2022 | Value: 2.88738689372749
