Entity: Brazil
Year: 2000 | Value: 3.94893002510071
Year: 2001 | Value: 3.84468007087708
Year: 2002 | Value: 3.75037002563477
Year: 2004 | Value: 3.97447991371155
Year: 2005 | Value: 4.47908020019531
Year: 2006 | Value: 4.87060022354126
Year: 2007 | Value: 4.97425985336304
Year: 2008 | Value: 5.2688398361206
Year: 2009 | Value: 5.46355009078979
Year: 2010 | Value: 5.64879989624023
Year: 2011 | Value: 5.73741006851196
Year: 2012 | Value: 5.85510015487671
Year: 2013 | Value: 5.8388500213623
Year: 2014 | Value: 5.94848012924194
Year: 2015 | Value: 6.24105978012085
Year: 2016 | Value: 6.314040184021
Year: 2017 | Value: 6.32047986984253
Year: 2018 | Value: 6.08851003646851
Year: 2019 | Value: 5.96346998214722
Year: 2020 | Value: 5.77150011062622
Year: 2021 | Value: 5.4969801902771
Year: 2022 | Value: 5.61922979354858
