Entity: South Africa
Year: 2000 | Value: 4.90881013870239
Year: 2001 | Value: 4.63617992401123
Year: 2002 | Value: 4.54569005966187
Year: 2003 | Value: 4.35209989547729
Year: 2004 | Value: 4.50897979736328
Year: 2005 | Value: 4.52449989318848
Year: 2006 | Value: 4.52651977539062
Year: 2007 | Value: 4.4466700553894
Year: 2008 | Value: 4.37424993515015
Year: 2009 | Value: 4.76118993759155
Year: 2010 | Value: 5.13497018814087
Year: 2011 | Value: 5.28898000717163
Year: 2012 | Value: 5.52323007583618
Year: 2013 | Value: 5.35071992874146
Year: 2014 | Value: 5.48977994918823
Year: 2015 | Value: 5.48285007476807
Year: 2016 | Value: 5.4442400932312
Year: 2017 | Value: 5.59867000579834
Year: 2018 | Value: 5.64401006698608
Year: 2019 | Value: 5.9115800857544
Year: 2020 | Value: 6.17067003250122
Year: 2021 | Value: 6.5551700592041
Year: 2022 | Value: 6.15599012374878
