Entity: Argentina
Year: 2000 | Value: 4.58030986785889
Year: 2001 | Value: 4.833740234375
Year: 2002 | Value: 4.01734018325806
Year: 2003 | Value: 3.53504991531372
Year: 2004 | Value: 3.48652005195618
Year: 2005 | Value: 3.86000990867615
Year: 2006 | Value: 4.12821006774902
Year: 2007 | Value: 4.46260023117065
Year: 2008 | Value: 4.84440994262695
Year: 2009 | Value: 5.53105020523071
Year: 2010 | Value: 5.01971006393433
Year: 2011 | Value: 5.29062986373901
Year: 2012 | Value: 5.34582996368408
Year: 2013 | Value: 5.43661022186279
Year: 2014 | Value: 5.36144018173218
Year: 2015 | Value: 5.77611017227173
Year: 2016 | Value: 5.54548978805542
Year: 2017 | Value: 5.45431995391846
Year: 2018 | Value: 4.87773990631104
Year: 2019 | Value: 4.7716498374939
Year: 2020 | Value: 5.27689981460571
Year: 2021 | Value: 4.65393018722534
Year: 2022 | Value: 4.79263019561768
